asv,gpu_vs_pipe_top20_overlap,gpu_top1_in_pipeline_top20,gpu_top1_is_pipeline_top1,prefilter_missed_top20_hits,pipeline_hits_outside_gpu_top500,gpu_best_score,pipeline_best_score
78571689def5620061b622ab87a928ff,20,True,True,0,0,729.0,729.0
787adac177d19badcc91fe4cf127d054,20,True,True,0,0,743.0,743.0
7889471e852edc08726fbfe1f02f4720,20,True,True,0,0,645.0,645.0
789bc483c37797194125b20f8110cfbe,20,True,True,0,0,735.0,735.0
789bc7f8e404f47aa1a1efd5c70b18cb,20,True,True,0,0,739.0,739.0
78a4a138167d73f3cc5de5aa09c8c3fa,20,True,True,0,0,739.0,739.0
78b73822c7d92a8712610ea1ce0463aa,19,True,True,0,0,601.0,601.0
78cc98278bf3161cb1541be287179bcf,20,True,True,0,0,739.0,739.0
78db9615dca8dff07e4259803eff16d7,20,True,True,0,0,686.0,686.0
78dbce068c704844f3ff89ade16bd833,20,True,True,0,0,746.0,746.0
78f8a48dc0980fcb73adb35e532363d0,20,True,True,0,0,709.0,709.0
78f9011b39402e695fb3d23a11948e55,20,True,True,0,0,771.0,771.0
7904b6475471be9104b9cd478aac9eda,20,True,True,0,0,745.0,745.0
793d338656ebf6639f9a0ef0d5e7867c,20,True,True,0,0,632.0,632.0
794ad7d0040e2d2724a928e504f5d181,20,True,True,0,0,593.0,593.0
795c8690c3c6c4782e22f2e3532f4a2a,20,True,True,0,0,740.0,740.0
79663175321c877a5796ba3e6553d493,20,True,True,0,0,581.0,581.0
797b54ce517a987f1388766762e3f9a9,20,True,True,0,0,729.0,729.0
798678ddf258612b1e1625afe72f2e1c,20,True,True,0,0,721.0,721.0
7986f0a2c66dcd69b07648b60f17033f,20,True,True,0,0,668.0,668.0
7992a92dacb4d741b72a7c0f427fc5be,20,True,True,0,0,740.0,740.0
79ace7627d2763e38077b1eb61bf2c15,20,True,True,0,0,676.0,676.0
79b21480c8e8d5acc9604a9d0fb1edd2,20,True,True,0,0,741.0,741.0
79b75647ca21da59ed23b64085748ee2,20,True,True,0,0,771.0,771.0
79cb6e52049f87696a33ea558e1c3139,20,True,True,0,0,729.0,729.0
79ce6988b91c8706b1dadc72b94b7b31,20,True,True,0,0,726.0,726.0
79efe1cd1736ed8a32b554407df47820,20,True,True,0,0,754.0,754.0
79f4b4c69c43f9fc726deee40b36d3f3,19,True,True,1,0,697.0,697.0
7a036d2a259ecbb8a50ca68f85ca33cb,19,True,True,0,0,784.0,784.0
7a06faf6a4918e7d95d29666a8017695,20,True,True,0,0,695.0,695.0
7a177f03bbd07852f4402f6b32f642be,20,True,True,0,0,730.0,730.0
7a1fce47a0352ac83474de96ac0dcc61,19,True,True,0,0,669.0,669.0
7a2bf99686ac4c691d79dab9a03f6845,20,True,True,0,0,593.0,593.0
7a5e968f98fcc57653531e909b0e6350,20,True,True,0,0,735.0,735.0
7a74f7f8d0441d4ba317a1646c273c54,20,True,True,0,0,643.0,643.0
7a777474146ffbe89e17716b8660dcfb,20,True,True,0,0,746.0,746.0
7a7c96429cd038c333985399c9eb963c,20,True,True,0,0,748.0,748.0
7aaa0d83a7d517c70db5aee2cd555374,20,True,True,0,0,736.0,736.0
7aac8fb7dc335f9919d4d791f27868de,20,True,True,0,0,756.0,756.0
7ab4d6f7e14d0dd3589925019ff28ee3,20,True,True,0,0,711.0,711.0
7abd56bf72153bef1a5957031b3a4972,20,True,True,0,0,718.0,718.0
7ac12afa290fc92f73d5203ae97d1df7,20,True,True,0,0,708.0,708.0
7ac9047b8f42a496b1640c20ea18156a,20,True,True,0,0,746.0,746.0
7acb005545f52cba240718f427adffdc,20,True,True,0,0,743.0,743.0
7aedb2c8e206435f1a77931cb9cb2c73,20,True,True,0,0,548.0,548.0
7aee81e594f76199d9672549a13f329e,20,True,True,0,0,739.0,739.0
7af1832ae9e298e116e6bc0c72a5804f,20,True,True,0,0,716.0,716.0
7aff014132cb31e26ca1bd1e153f5589,20,True,True,0,0,743.0,743.0
7b21361a01d7cdab54620d229220cad2,20,True,True,0,0,639.0,639.0
7b23ec70851d298da160d8c4d4b78db3,20,True,True,0,0,710.0,710.0
7b26814c84a31ebfa5dd66c2d9ae196b,20,True,True,0,0,737.0,737.0
7b271be76fe9504b5b7d19100e0650f1,20,True,True,0,0,612.0,612.0
7b29e948451d2fdcce6d39ddc6c25520,20,True,True,0,0,741.0,741.0
7b2f0c433d4ce1c9debe662969db6edd,20,True,True,0,0,673.0,673.0
7b38bded14744e6cd6bceb54464983f4,20,True,True,0,0,748.0,748.0
7b424d778a65f43754720743898c4419,20,True,True,0,0,738.0,738.0
7b52f68db73cd04e4b8e7d818fce4701,4,True,True,16,15,153.0,153.0
7b8076da83019cd1228f26fdc60ce35c,20,True,True,0,0,631.0,631.0
7b8d7aa38a07311089e871ec71d5cf93,20,True,True,0,0,744.0,744.0
7bb14a7e86a4a260eb59f30855823c94,20,True,True,0,0,741.0,741.0
7bba5f4326004c6b3a313bf7a3e17cda,20,True,True,0,0,741.0,741.0
7bbf231c919bd125a1e3fdacef6b53e3,20,True,True,0,0,756.0,756.0
7bc76fad53bf2b420a4f13df33c1582a,20,True,True,0,0,739.0,739.0
7bda60b70aa6b2df689e2adfb7c83242,20,True,True,0,0,748.0,748.0
7bdb1dc02b5fe5876fa9ae797b08cb0d,20,True,True,0,0,744.0,744.0
7be8cece4a97d6766bc90bcb9f656db3,20,True,True,0,0,508.0,508.0
7beacf2597ae596a9840843392469783,20,True,True,0,0,764.0,764.0
7bf70d1d868133fc82303b1f3fd3317c,20,True,True,0,0,718.0,718.0
7c1a702922a60786e3cb750c02ccf066,20,True,True,0,0,695.0,695.0
7c36eb60a960e7395e24e6a72de4945c,20,True,True,0,0,769.0,769.0
7c3d87f928e92192187328ab2a355e06,20,True,True,0,0,736.0,736.0
7c4892f0f76ca8389e90d57a7d07d0df,20,True,True,0,0,593.0,593.0
7c4ae9637834e615635a58bc7d4cf313,20,True,True,0,0,749.0,749.0
7c5eb2c7fafc6cfac2a084c7af974fe8,20,True,True,0,0,740.0,740.0
7c71b3c36aaf4aa87a78941ec397f7f4,20,True,True,0,0,425.0,425.0
7c982bee5a9ed9bced5a6bc1eaff325d,19,True,True,0,0,555.0,555.0
7cb891f269b47dd8f2305e10c09c1e07,1,True,True,19,19,275.0,275.0
7cc440c1e6d03bfc4f664923710b2451,20,True,True,0,0,716.0,716.0
7ccb76f54bb3e880fc17f0b19e5d5def,20,True,True,0,0,739.0,739.0
7ccf62471bf4c196ee3a4480d3df6103,20,True,True,0,0,740.0,740.0
7cde43c15b6d4825f8968e751a9619a3,20,True,True,0,0,698.0,698.0
7d01c02d59769d55a3484c95f77f8632,20,True,True,0,0,750.0,750.0
7d108d7dc4f0f502a0e847e60c506188,20,True,True,0,0,674.0,674.0
7d3a4d86066ad26966cb4671a21cf4d2,20,True,True,0,0,650.0,650.0
7d3fe43f28b765f3a7e221b05c431deb,20,True,True,0,0,681.0,681.0
7d4d375c9dc25a68b6d81bcd37babb0a,20,True,True,0,0,740.0,740.0
7d58f6ce947d866f90594b24634b1ec9,20,True,True,0,0,715.0,715.0
7d6098816d91647b72131cfc49510b46,20,True,True,0,0,736.0,736.0
7d695607cd250aaa3167220d1f1b4cf0,20,True,True,0,0,655.0,655.0
7d7350a4ac8d7ed2f221fb57ac11a846,20,True,True,0,0,731.0,731.0
7d7dfc084e6e05d13b754c024d5de98a,20,True,True,0,0,596.0,596.0
7db4ecdbff68ac14a497121abb0512cf,20,True,True,0,0,718.0,718.0
7dd27bf7fddd54fe34ae617463d8fa8c,19,True,True,1,0,738.0,738.0
7de13a55503e90292b953209386e0b7b,20,True,True,0,0,693.0,693.0
7dfc901a75f2ce3c2335834980657361,20,True,True,0,0,743.0,743.0
7dfda645fe03997c478210f17df9db15,8,True,True,12,0,104.0,104.0
7e0352c683394a80f3cfc96da1f55837,20,True,True,0,0,653.0,653.0
7e090b712313a5206178d3afec9ad522,20,True,True,0,0,288.0,288.0
7e1b1aeffe7e6424edb6f1436728c15c,20,True,True,0,0,746.0,746.0
7e614f284de4e062f72cb7d63918938a,20,True,True,0,0,739.0,739.0
7e67acb9de0d892a965a686910b4e404,20,True,True,0,0,641.0,641.0
7e691cffa77e175af01c78bf2a62b2a5,20,True,True,0,0,735.0,735.0
7e85d45be9b65ca3d747d61e6156856f,20,True,True,0,0,711.0,711.0
7e927a8b98e6717c89b86d4cdad352ec,20,True,True,0,0,703.0,703.0
7e962679574ae49799dce38cc9ecddb8,20,True,True,0,0,743.0,743.0
7ee2c41f5e05423e198d6161433fd0b8,20,True,True,0,0,709.0,709.0
7eeadef2b667db954cb835336a44faf6,20,True,True,0,0,668.0,668.0
7f0aa11e24396a8d69d13381fb1a854e,20,True,True,0,0,724.0,724.0
7f327f12e8dc0155926093fb10b9e9a2,20,True,True,0,0,739.0,739.0
7f424c736e48bb174c1350c46a378a9a,18,True,True,1,0,622.0,622.0
7f76ebb6a98aab277f8a6556a9e67ed4,20,True,True,0,0,738.0,738.0
7f78afb7e1d45cd528fe9cd909c93fb5,20,True,True,0,0,756.0,756.0
7f7a7eec97c55067df847127bd4dcc3a,20,True,True,0,0,669.0,669.0
7f8dbf30984a48a21359fd6b4b9539d0,20,True,True,0,0,693.0,693.0
7fc1233e6b533e7d02887fc099dd6814,20,True,True,0,0,580.0,580.0
7fc688c9e9ca5c649f8b9ef5ea7202e7,20,True,True,0,0,741.0,741.0
7fcf140d8687a196648d59466e04303e,20,True,True,0,0,630.0,630.0
7fecaf6cf2b64ca44f4f377020f83cf3,20,True,True,0,0,621.0,621.0
8012efec5e42af34e33934264547711b,20,True,True,0,0,740.0,740.0
80162568d8261e0b34c19558cff8d324,20,True,True,0,0,744.0,744.0
801f81b37293b5b2ab1b7f2200f1db9a,20,True,True,0,0,708.0,708.0
80344d1dcd2d4b6cef4d4907f9b5a99d,20,True,True,0,0,691.0,691.0
804ca098399a2f62ac7050dc7ee5895f,20,True,True,0,0,703.0,703.0
8067951b417666b27ad1923d92e22b94,19,True,True,1,0,93.0,93.0
806ccc9544acef0ba85ab12658c25036,20,True,True,0,0,633.0,633.0
80727dcfaf8c73e3eeda6cae94c81ad2,19,True,True,1,0,698.0,698.0
807702710b18964917ac32026d87bf80,20,True,True,0,0,617.0,617.0
80b8264611656a1a27f6cde31104f9cc,20,True,True,0,0,582.0,582.0
80c0442c351dd90fed3a3a4003060d02,3,True,True,17,6,214.0,214.0
80c46d0fb8b47d56b5ec7a1196e65129,20,True,True,0,0,554.0,554.0
80d9e2b9be2ada54466d132af648376d,20,True,True,0,0,626.0,626.0
80dcfcbaaeba51f9496881759057d909,20,True,True,0,0,693.0,693.0
80f4f2e45a1774d34eef494a84a453cc,20,True,True,0,0,740.0,740.0
80f743d8087108546f17a3150a65447c,20,True,True,0,0,725.0,725.0
810bcbf0e79a1e8a1f4c88974fa952b0,20,True,True,0,0,618.0,618.0
810ff16138b1858fe4581eb0dc2056b7,20,True,True,0,0,670.0,670.0
8119c42c5c3b6efc9f9c233ab5f514d9,20,True,True,0,0,716.0,716.0
8131f1467c5210f7f2fc8bd4e4926738,20,True,True,0,0,653.0,653.0
81321d8a1f8bf83849e940be8ebe3f98,20,True,True,0,0,696.0,696.0
81369b110d735f7be5344969d70e3af8,20,True,True,0,0,739.0,739.0
8141ac6d9c13680602c30f2585b7d812,20,True,True,0,0,724.0,724.0
814b28a9e3ade17fcedb4213c442e208,20,True,True,0,0,576.0,576.0
81509ff7ec9a638645a7b560dcef8e03,20,True,True,0,0,744.0,744.0
815252c0d7759455347656a186e13fbe,20,True,True,0,0,540.0,540.0
8154b224836ccb59367bf9b4ffa73bf9,20,True,True,0,0,684.0,684.0
8193f5485969053aa122c13affe52916,20,True,True,0,0,718.0,718.0
81b33405415423bc8a36fce22dc73ca2,19,True,True,1,0,231.0,231.0
81b8078739e6559f538f89a93c2b9429,20,True,True,0,0,760.0,760.0
81bc976a842b7f49a43deea8e48ae0eb,20,True,True,0,0,683.0,683.0
81c5fbd102214c2b21d8170b3d450cf6,20,True,True,0,0,748.0,748.0
81e951fa3bbca03a1188bb6d282d031c,3,True,True,17,14,53.0,53.0
81fd53bf9a5b9db095c0544dcde899c6,20,True,True,0,0,703.0,703.0
8269b45c5036e380e5f8da54c08f381a,20,True,True,0,0,626.0,626.0
827923397265bcdadb2811c9b5f7f366,20,True,True,0,0,675.0,675.0
8283a0aad44d0a6a318456bd3ff3cdd5,20,True,True,0,0,739.0,739.0
82854f4b382ed37beba8f0c53cda2610,20,True,True,0,0,515.0,515.0
8286e640151590513fffd7c80a5c5803,20,True,True,0,0,671.0,671.0
828a1b1fa99e247a05c41e3f13a5a663,20,True,True,0,0,655.0,655.0
8290e46f019c7935dfde5768b2a3fc31,20,True,True,0,0,724.0,724.0
8293cb3498a8bc022975edb7ed7679f7,20,True,True,0,0,733.0,733.0
82a29f692253a38511348014db202411,20,True,True,0,0,743.0,743.0
82b379b944922fe2e85dc1fd17534be8,20,True,True,0,0,745.0,745.0
82b97a3f69d64d4fa5fa892227634ce6,20,True,True,0,0,746.0,746.0
82dba64efee4ca8af889eaa2f64e2f35,20,True,True,0,0,746.0,746.0
82f01cb6b84420e18f1f7aed8630c878,20,True,True,0,0,744.0,744.0
830d0d10f5b349df40f4d47c6cad771c,20,True,True,0,0,606.0,606.0
830d7d0655c152182d21e4c7cbde8731,20,True,True,0,0,734.0,734.0
83109d40cd04d64c0cda211c1e87a77d,20,True,True,0,0,742.0,742.0
8317562ebc444858349cc0b5230ccc00,3,True,True,17,14,53.0,53.0
832794fa94d2a0fac44a3b34669d9c22,20,True,True,0,0,433.0,433.0
832c6126b8f5ddf52a48b599bd930d4f,20,True,True,0,0,728.0,728.0
834746d6ec774d97cd6ba3cbd9597627,20,True,True,0,0,739.0,739.0
834e8158e419c526138c9172a13e9537,20,True,True,0,0,526.0,526.0
83510109999914ef280e7549fd875f52,20,True,True,0,0,718.0,718.0
835349c4f0b6ca49252ebf56af09f869,12,True,True,6,0,187.0,187.0
83622ee831a53b5795dca453bc597a5a,4,True,True,16,13,223.0,223.0
8368b3661e52aaced3a8e9abd3f80448,20,True,True,0,0,560.0,560.0
8386a953222b10d5520cd61b976efbbd,20,True,True,0,0,662.0,662.0
8387ed8a7bc7e5adf1657a3e663b8556,20,True,True,0,0,740.0,740.0
83927c66e49661b09f2981e9f5436a05,20,True,True,0,0,681.0,681.0
839c4248c8347f3b02235371fdbb0c36,20,True,True,0,0,724.0,724.0
83a5569a7201409e94f2ac6c3dd41eaa,20,True,True,0,0,768.0,768.0
83ac555e466ac754139554eca9aec78b,20,True,True,0,0,578.0,578.0
83adaf3a09d08c93f2abea6a4c815592,20,True,True,0,0,740.0,740.0
83bfd9b9d5c9ea35f843e133dd86097b,20,True,True,0,0,719.0,719.0
83d42430394c5f2adbe703fd3343b73d,20,True,True,0,0,748.0,748.0
83d76839bcdf716ff92c8b4201fe77a4,20,True,True,0,0,703.0,703.0
83eeb239a11ff745fbd87e3757f4f611,20,True,True,0,0,748.0,748.0
8407ab54eb4e8d88ae253657654575ae,20,True,True,0,0,658.0,658.0
8411ccca9ad761a55b0a15406e85d4fb,20,True,True,0,0,715.0,715.0
8414a5712bde54805a0b3e12e1684607,19,True,True,1,0,653.0,653.0
8434d7f94562e24f6c594c4d43d04fa4,20,True,True,0,0,723.0,723.0
844639b3678e425778922b92dd4d071b,20,True,True,0,0,718.0,718.0
845ebded608aa7a6bef4ae636f02a937,20,True,True,0,0,750.0,750.0
8466f2635d9fbf9c51a04877474f3d09,20,True,True,0,0,744.0,744.0
84828ae6549a795ffdf9ef075ea1a310,20,True,True,0,0,675.0,675.0
848451a3853d056f1b0b123b39ebf894,20,True,True,0,0,724.0,724.0
84870a5cb33d4c25e1b44fe695371394,20,True,True,0,0,739.0,739.0
84b768ad29c8475ec73313c49ed23898,20,True,True,0,0,694.0,694.0
84bc76d221842dbfecf539a3cc71d23c,20,True,True,0,0,739.0,739.0
84c2bf56296a8d7e095e02a38bd7c74f,20,True,True,0,0,764.0,764.0
84ce2db29cdae508bca2727af0d676f9,20,True,True,0,0,615.0,615.0
84fbd3d9d8a205884ae0697b6891f92e,20,True,True,0,0,743.0,743.0
85378f305b0641620475dcd4d7f5647d,18,True,True,2,0,750.0,750.0
85383fe997f831271fd196fbc652db30,20,True,True,0,0,679.0,679.0
8538a40e4163fb64d269ea09e781cddd,20,True,True,0,0,718.0,718.0
853909486e41b573fd0ff4cd03c6a72e,20,True,True,0,0,466.0,466.0
85445783ba3d7cdde41bac89a1a62db7,19,True,True,0,0,688.0,688.0
85491662ea730f70860be7fa8e72a1d8,20,True,True,0,0,720.0,720.0
856f4e976cd8cb16d80b01f36ee9721a,20,True,True,0,0,743.0,743.0
857d41a565cd167454dfc63a7c1e0bf1,20,True,True,0,0,733.0,733.0
8586aa0698f3e5a36f54c1aae303bff1,20,True,True,0,0,734.0,734.0
85897744f8f37ded7aed36b8f37c4d1a,20,True,True,0,0,739.0,739.0
858e628ffc2797936e1164415dce93c9,20,True,True,0,0,558.0,558.0
85a2b6f76d68688399aa4b933914ce8e,20,True,True,0,0,744.0,744.0
85af453749b8bfa2a4fd6ff0eacfba35,20,True,True,0,0,748.0,748.0
85b3828cd1148b869a305d453acbcf19,19,True,True,0,0,734.0,734.0
85bca76ce4d392240944116ba5861980,3,True,True,17,7,214.0,214.0
85bcdf9057ab9d5f86df9a303b3a2bf4,19,True,True,1,0,752.0,752.0
85d372bb7cdff601979f30bd52237c90,20,True,True,0,0,670.0,670.0
85dd0f6e2062b578dca9e68b4a140623,20,True,True,0,0,725.0,725.0
85f670579d1c3a7766ce8df552cb1a83,20,True,True,0,0,744.0,744.0
85f6db727b9f9f28fa57d33177a6f386,20,True,True,0,0,720.0,720.0
85faab1d1a1151eae6b9e3dc93dd6ff7,20,True,True,0,0,739.0,739.0
8610ab5b544c955b922c6254c75f3649,20,True,True,0,0,585.0,585.0
861ca30bbc00e08cfd14bc8ca1da7da0,20,True,True,0,0,779.0,779.0
8627abc0dbaf300f3c0c6a4975977b77,20,True,True,0,0,724.0,724.0
862ec4f66343b35b148d8435e049742d,4,True,True,16,16,320.0,320.0
8636a99c1c64f0037ee03b478eda072e,20,True,True,0,0,765.0,765.0
863c46a536cdc0f8941d699100de2c3b,20,True,True,0,0,653.0,653.0
8644690edb4430ac35826c049acbee1c,20,True,True,0,0,746.0,746.0
864c17e1537b128871e11b4ced49c73b,20,True,True,0,0,745.0,745.0
8656a5a9b16758e2e756add32d5a9d37,20,True,True,0,0,739.0,739.0
8657430a9844b132807257d61056cc19,20,True,True,0,0,726.0,726.0
8688ae448e2ba483ec812210ca9eddbb,20,True,True,0,0,668.0,668.0
869d97dec290a103b9955f8c63940441,20,True,True,0,0,518.0,518.0
86a1c48207cf91af5f7d1bf3eaa7d317,20,True,True,0,0,594.0,594.0
86b97bab65f9ada5fa58dabb8666b964,20,True,True,0,0,638.0,638.0
86cab820dbd5dadd39536650ebf60471,20,True,True,0,0,733.0,733.0
86d82368714a7899de82d29003dd6652,20,True,True,0,0,774.0,774.0
86dc6da8c8444af0e2e1f8063d6efb84,20,True,True,0,0,628.0,628.0
86f32e238f24ec09c7a9850ceb02eee2,20,True,True,0,0,739.0,739.0
871359e9c24ecdcbdf369b728b0355de,20,True,True,0,0,616.0,616.0
8717744be592c8beffade9c24a1887b2,20,True,True,0,0,748.0,748.0
87394203db44b5f931e65034c622ca24,20,True,True,0,0,747.0,747.0
875725c452a69e79bf64a8aa775e4409,20,True,True,0,0,735.0,735.0
875c468132a95a1d4fa4398591637eb3,20,True,True,0,0,718.0,718.0
878373e79c05a9c44b8799d5b674c104,19,True,True,0,0,663.0,663.0
878441a6f394d3e2fd5264ed8249c686,20,True,True,0,0,684.0,684.0
8789001e7eb3e0b99f7223e0c6d1ffa7,20,True,True,0,0,761.0,761.0
878953a1c5c8a9ee61cc28b66f2ad9aa,19,True,True,0,0,456.0,456.0
87a2f37909c971f4a47bc2ef7d8a5f87,20,True,True,0,0,735.0,735.0
87ba798168a67e3bbb9492c47b67b378,20,True,True,0,0,733.0,733.0
87cab3e2b10ea8dffd447f7d07a1f726,20,True,True,0,0,670.0,670.0
87ccf66636b08841ae0a6e7b81998ebc,20,True,True,0,0,736.0,736.0
87d478273053695c737201eb63b00714,20,True,True,0,0,693.0,693.0
87d832a72766fc4873fb02c520336a9d,20,True,True,0,0,657.0,657.0
87dac428e820a6ed66f16d9d23a70330,20,True,True,0,0,738.0,738.0
87ec65202e592d81d47b66d1484732df,20,True,True,0,0,748.0,748.0
87f5e8e34a8c3f3c17506d3b3b022221,20,True,True,0,0,736.0,736.0
880ad6f7b86b9c14dd88632e92fd22d3,20,True,True,0,0,728.0,728.0
881f69e0907491e17f7a3315c386b873,19,True,True,1,0,728.0,728.0
882839cd630f1c4d939b168ed4e18be3,20,True,True,0,0,739.0,739.0
882fb75915aa95758cd528349e72cc6d,20,True,True,0,0,740.0,740.0
883359b5b4b3b8057c6c9df5d67f1f49,20,True,True,0,0,571.0,571.0
88384645c2dd772f4809784135afc83b,20,True,True,0,0,700.0,700.0
884a30f70e02008563ffe541fddc87e4,20,True,True,0,0,698.0,698.0
8853b3726f4d23591bf960c966fec781,20,True,True,0,0,685.0,685.0
8854f58eb093e29f1c82b0ac470314a8,20,True,True,0,0,746.0,746.0
88665092af198aaeba6eb0d37f7430da,20,True,True,0,0,710.0,710.0
886de9165cfb8bade1e0a2b06b50600c,20,True,True,0,0,713.0,713.0
889ea68f9c9a37961b1689dd92ffadd9,20,True,True,0,0,596.0,596.0
88b2f675a406bf48a97955797e022f19,20,True,True,0,0,745.0,745.0
88c682d86d5979e60d9f98cac1436714,5,True,True,15,15,310.0,310.0
88c79ee8e6e9a5c8d591528a4b7e9b72,20,True,True,0,0,526.0,526.0
88d408dbcb2fef174d7d9b9e8fafa984,20,True,True,0,0,734.0,734.0
88dc9b1bf64124875974e6e8ce1bb2e0,20,True,True,0,0,748.0,748.0
88ddec40c60b24d2aaedb9c34c8269b1,20,True,True,0,0,740.0,740.0
88f114252460d0457b544b569f6a1240,20,True,True,0,0,666.0,666.0
88f57ec4ded8c80d91da02f87d0a0e37,20,True,True,0,0,748.0,748.0
89062dbf70addd191fd6ba9183ef311c,20,True,True,0,0,741.0,741.0
890c779ae22cf5d3afda25cd0c85f064,20,True,True,0,0,633.0,633.0
890e8a8aa9fa36907365cd72def44783,20,True,True,0,0,750.0,750.0
892bb109ba2351cff34fdfe14e44d6bd,20,True,True,0,0,723.0,723.0
8933321e7dbdf47e55a1ec83a6517e09,20,True,True,0,0,744.0,744.0
8943d9f238aa1e73a7877d7c068c7060,20,True,True,0,0,628.0,628.0
897501452af318285509c469c96d8dcc,20,True,True,0,0,723.0,723.0
8977ed171e1e89ca8f5b92ea3e936df1,20,True,True,0,0,728.0,728.0
8985bf411df0ec5ab6efa6c3f9ddb777,20,True,True,0,0,720.0,720.0
89ada24fe50a60143e144e668ab1e347,20,True,True,0,0,726.0,726.0
89ba9292f33c9346f5643c4d7058227b,20,True,True,0,0,734.0,734.0
89e303ece25737335d1269b85cb34232,20,True,True,0,0,640.0,640.0
89e53eacc3f92ffd4d51d8038b48f425,13,True,True,4,0,164.0,164.0
89e99832f9e259d12d5ab068500e74ae,20,True,True,0,0,750.0,750.0
8a16e9755fcdef6073902dad4abff9bf,20,True,True,0,0,583.0,583.0
8a4511bf2e068fbce933461947f99314,20,True,True,0,0,698.0,698.0
8a6bdbec77433db16e9685f778def9b3,20,True,True,0,0,730.0,730.0
8a7375280adf8cd6889445a727753c68,20,True,True,0,0,733.0,733.0
8a8d8511bc33506d145c9a7441b7a342,20,True,True,0,0,634.0,634.0
8a935228517a20b4bc3fa5def7bc6b76,20,True,True,0,0,694.0,694.0
8a9c97139a7d864eda93a0dc3e73ecb9,20,True,True,0,0,748.0,748.0
8aa2b6ffca297590994787fcaed820c3,20,True,True,0,0,743.0,743.0
8ab3e543517c511b8d789920e9321dff,20,True,True,0,0,698.0,698.0
8acd2cc5a2c7b85fba48d8e622bfa1e3,20,True,True,0,0,755.0,755.0
8ad6d06a0dcc9d3fbb946a22225278df,6,True,True,14,11,274.0,274.0
8b048fa8f0d508cd79e765ec9551c2b9,20,True,True,0,0,731.0,731.0
8b063e5e0fb86c27a4c162352e7efcbe,20,True,True,0,0,746.0,746.0
8b1d0613158faf0a281ab4845d7ba119,20,True,True,0,0,638.0,638.0
8b42e63e1fe8e14326fe559f8a2cce81,20,True,True,0,0,744.0,744.0
8b4539bc106db14b9be0549224c5b3a1,19,True,True,1,0,593.0,593.0
8b541735f380a800e25b1e0a7f433262,20,True,True,0,0,748.0,748.0
8b56eb59f25579bad80448cce326a327,20,True,True,0,0,684.0,684.0
8b67dfa2a79dae8d6eb2e39044eafc85,20,True,True,0,0,616.0,616.0
8b6fc012c68aa1e335fab6f8dbd08308,20,True,True,0,0,735.0,735.0
8b9ca2a0047982617fe0fe38fabda77f,20,True,True,0,0,740.0,740.0
8ba1e1b5947dcb79440dcd41baacaf8e,20,True,True,0,0,724.0,724.0
8ba60d1574b8e36ac1407de6aab26749,20,True,True,0,0,296.0,296.0
8ba66b02ddd19314ed0e6de5965a410b,20,True,True,0,0,719.0,719.0
8bd64cc40d2639d5c4f750b67be46809,20,True,True,0,0,700.0,700.0
8bf046e05312a64ca895028ee23d2fe4,20,True,True,0,0,723.0,723.0
8c2795916359d1111d0c10db77eb65db,20,True,True,0,0,731.0,731.0
8c2f9824cc48f68c209ff8d38d7f4fdd,20,True,True,0,0,770.0,770.0
8c35c82df947ce28c4786cdb3987a6d5,20,True,True,0,0,743.0,743.0
8c3712a64b7f99b3e9f8970f8f0e15ec,20,True,True,0,0,582.0,582.0
8c3d2903eebae18d7fbeb205a2ffedf1,20,True,True,0,0,741.0,741.0
8c3f4deee3ee5b685c72fac1d740099e,20,True,True,0,0,750.0,750.0
8c6677322d1ac9500cc3fcc37ca00073,20,True,True,0,0,603.0,603.0
8c782fa3f21132e18755346375cd9fd6,20,True,True,0,0,748.0,748.0
8c933d68de5c22d9ae1a1b8e6c3cee47,20,True,True,0,0,754.0,754.0
8cb8b1d597221d162d1f8c2829287f48,20,True,True,0,0,588.0,588.0
8cbedcd2b8bd70d5d2bb6e9cc8c09084,20,True,True,0,0,739.0,739.0
8cc4b777d5da71e982a3f995a970b34b,20,True,True,0,0,709.0,709.0
8cc9931af24418de63d22a8573c5cd96,20,True,True,0,0,635.0,635.0
8cef035d284bc4df4ed785514c909bc8,20,True,True,0,0,748.0,748.0
8cf465dffc54bb657fcecbe978a20a36,20,True,True,0,0,748.0,748.0
8d1f3eb48e7fb08f9dcb47ad709daf25,20,True,True,0,0,733.0,733.0
8d34b4983b2ea21d2f8a7f7358f73bec,20,True,True,0,0,758.0,758.0
8d649fad0d18838a4b223b139e35aecf,20,True,True,0,0,632.0,632.0
8d6dc4500a89d7f47d1932d22103ed3e,20,True,True,0,0,730.0,730.0
8d854dec53b8ab74ecd91448da3915e4,20,True,True,0,0,750.0,750.0
8d941eda8589ac6399b9a5eea473711c,20,True,True,0,0,756.0,756.0
8dacc92b0632cbaadcb94a57cc68f456,20,True,True,0,0,746.0,746.0
8db3eecf74023f0e70c8c6f2c7a06a26,19,True,True,0,0,743.0,743.0
8dc40e75df9dbd81249c2f24297fd16c,20,True,True,0,0,713.0,713.0
8ddb4871966181e329e716b106a857b0,20,True,True,0,0,633.0,633.0
8dddc010930174c81129a400de4404f2,19,True,True,0,0,724.0,724.0
8dee56b9247149e4d179d45bae511b8d,20,True,True,0,0,741.0,741.0
8e179d2649a6ae20bfb32dccff3e4b2a,19,True,True,1,0,748.0,748.0
