Date_key,Date,DO_Avg_1350_1410,,DO_Max_1350_1410,ANA_ORP_Min_0850_0945,AER_ORP_Max_1350_1410,ANA_ORP_Slope1,ANA_ORP_Slope2,ANA_ORP_Slope3,ANO_Slope1,ANO_Slope2,ANO_Slope3,ANO_Peak_ORP_C1,ANO_Peak_Time_C1,ANO_Peak_Minutes_C1,ANO_Peak_ORP_C2,ANO_Peak_Time_C2,ANO_Peak_Minutes_C2,ANO_Peak_ORP_C3,ANO_Peak_Time_C3,ANO_Peak_Minutes_C3,ANO_Turn_ORP_C1,ANO_Turn_Time_C1,ANO_Turn_Minutes_C1,ANO_Turn_ORP_C2,ANO_Turn_Time_C2,ANO_Turn_Minutes_C2,ANO_Turn_ORP_C3,ANO_Turn_Time_C3,ANO_Turn_Minutes_C3
8/15/2023,#NAME?,,,0.16,-77,148,1.12E-16,6.94E-04,0.00625,-0.044068627,-0.039852941,-0.040857843,-24,9:36:00,1,-13,17:36:00,1,-36,1:36:00,1,-24,9:36:00,1,-13,17:36:00,1,-36,1:36:00,1
8/16/2023,#NAME?,1.090909091,,1.19,39,162,0.001587302,0.001190476,0.001488095,-0.047990196,-0.053247549,-0.045723039,89,9:36:00,1,84,17:36:00,1,34,1:36:00,1,89,9:36:00,1,84,17:36:00,1,34,1:36:00,1
8/17/2023,#NAME?,0.173636364,,0.18,-63,107,0.00218254,3.97E-04,0.00218254,-0.044473039,-0.030698529,-0.036433824,-22,9:36:00,1,-19,17:36:00,1,93,1:36:00,1,-22,9:36:00,1,-19,17:36:00,1,93,1:36:00,1
8/18/2023,#NAME?,1.465454545,,1.59,-54,134,0.001587302,0.001587302,6.94E-04,-0.03682598,-0.040416667,-0.039607843,-5,9:36:00,1,-8,17:36:00,1,-18,1:36:00,1,-5,9:36:00,1,-8,17:36:00,1,-18,1:36:00,1
8/19/2023,#NAME?,,,0.18,-49,118,1.12E-16,2.23E-16,0.001488095,-0.041127451,-0.041801471,-0.041286765,0,9:36:00,1,-7,17:36:00,1,-3,1:36:00,1,0,9:36:00,1,-7,17:36:00,1,-3,1:36:00,1
8/20/2023,#NAME?,,,0.16,-59,107,-0.001190476,-2.36E-12,1.12E-16,-0.040955882,-0.040330882,-0.041507353,-15,9:36:00,1,-14,17:36:00,1,-10,1:36:00,1,-15,9:36:00,1,-14,17:36:00,1,-10,1:36:00,1
8/21/2023,#NAME?,,,0.15,-50,111,0.001190476,1.12E-16,0.001488095,-0.041813725,-0.045477941,-0.04310049,-4,9:36:00,1,-7,17:36:00,1,-15,1:36:00,1,-4,9:36:00,1,-7,17:36:00,1,-15,1:36:00,1
8/22/2023,#NAME?,,,0.15,-52,104,-0.002678571,0.00218254,-0.005555556,-0.042218137,-0.048345588,-0.022867647,-1,9:36:00,1,-94,17:36:00,1,-11,1:36:00,1,-1,9:36:00,1,-94,17:36:00,1,-11,1:36:00,1
8/23/2023,#NAME?,0.310909091,,0.41,-87,98,6.94E-04,-0.001884921,-0.001190476,-0.03245098,-0.034889706,-0.036139706,-49,9:36:00,1,-46,17:36:00,1,-56,1:36:00,1,-49,9:36:00,1,-46,17:36:00,1,-56,1:36:00,1
8/24/2023,#NAME?,0.326363636,,0.42,-74,110,1.12E-16,-0.001587302,-0.001488095,-0.037132353,-0.040232843,-0.039877451,-31,9:36:00,1,-31,17:36:00,1,-41,1:36:00,1,-31,9:36:00,1,-31,17:36:00,1,-41,1:36:00,1
8/25/2023,#NAME?,0.154545455,,0.16,-77,130,0.001488095,1.12E-16,0.001488095,-0.041078431,-0.041862745,-0.051985294,-34,9:36:00,1,12,17:36:00,1,-34,1:36:00,1,-34,9:36:00,1,12,17:36:00,1,-34,1:36:00,1
8/26/2023,#NAME?,5.734545455,,5.79,276,502,0.001190476,9.92E-04,-0.020436508,-0.052855392,0.005710784,0.010637255,441,12:30:00,175,428,18:54:00,79,21,1:36:00,1,441,12:30:00,175,426,18:58:00,83,21,1:36:00,1
8/27/2023,#NAME?,,,0.65,-38,136,0,-0.004563492,0.006448413,-0.068897059,-0.015257353,0.001617647,13,12:04:00,149,271,18:54:00,79,60,1:36:00,1,13,12:30:00,175,270,18:58:00,83,60,1:36:00,1
8/28/2023,#NAME?,4.358181818,,5.49,204,217,1.12E-16,-0.001190476,-6.94E-04,6.86E-04,0.003615196,-0.051053922,235,10:42:00,67,38,17:36:00,1,262,2:46:00,71,228,12:30:00,175,38,17:36:00,1,255,4:34:00,179
8/29/2023,#NAME?,0.640909091,,0.67,-11,151,-0.001587302,0.001190476,0.001488095,-0.053860294,-0.059129902,-0.060710784,49,9:36:00,1,47,17:36:00,1,35,1:36:00,1,49,9:36:00,1,47,17:36:00,1,35,1:36:00,1
8/30/2023,#NAME?,,,0.21,-9,154,0.00109127,2.23E-16,-0.00109127,-0.058247549,-0.059264706,-0.059264706,49,9:36:00,1,48,17:36:00,1,48,1:36:00,1,49,9:36:00,1,48,17:36:00,1,48,1:36:00,1
8/31/2023,#NAME?,2.089090909,,2.16,-68,118,1.12E-16,1.12E-16,-0.001984127,-0.060784314,-0.052218137,-0.050257353,-8,9:36:00,1,22,17:36:00,1,53,1:36:00,1,-8,9:36:00,1,22,17:36:00,1,53,1:36:00,1
9/1/2023,#NAME?,0.536363636,,0.61,-11,126,1.12E-16,-6.94E-04,1.12E-16,-0.054877451,-0.058308824,-0.02439951,50,9:36:00,1,-42,17:36:00,1,30,1:36:00,1,50,9:36:00,1,-42,17:36:00,1,30,1:36:00,1
9/2/2023,#NAME?,3.317272727,,4.7,-59,274,-0.001488095,0.001190476,-9.92E-04,-0.027242647,-0.028308824,-0.028382353,-30,9:36:00,1,-26,17:36:00,1,24,4:34:00,179,-30,9:36:00,1,-26,17:36:00,1,24,4:34:00,179
9/3/2023,#NAME?,0.35,,0.51,-57,257,-0.001190476,1.12E-16,-6.94E-04,-0.028627451,-0.02872549,-0.029436275,-27,9:36:00,1,-25,17:36:00,1,6,4:34:00,179,-27,9:36:00,1,-25,17:36:00,1,6,4:34:00,179
9/4/2023,#NAME?,,,0.19,-57,258,0.003571429,1.12E-16,0.041428572,-0.029436275,-0.029473039,-0.025355392,-29,9:36:00,1,-18,17:36:00,1,-4,4:34:00,179,-29,9:36:00,1,-18,17:36:00,1,-4,4:34:00,179
9/5/2023,#NAME?,5.874545455,,6.38,-51,283,0.002281746,0.003373016,7.94E-04,-0.025490196,-0.030269608,-0.029460784,-20,9:36:00,1,-16,17:36:00,1,23,4:34:00,179,-20,9:36:00,1,-16,17:36:00,1,23,4:34:00,179
9/6/2023,#NAME?,0.454545455,,0.62,-46,281,0.001488095,-0.001488095,-6.94E-04,-0.029705882,-0.029693627,-0.028161765,-18,9:36:00,1,-14,17:36:00,1,-6,4:34:00,179,-18,9:36:00,1,-14,17:36:00,1,-6,4:34:00,179
9/7/2023,#NAME?,8.084545455,,8.42,-35,296,-6.94E-04,-6.94E-04,-1.12E-16,-0.028786765,-0.032377451,-0.05004902,-4,9:36:00,1,89,17:36:00,1,19,4:34:00,179,-4,9:36:00,1,89,17:36:00,1,19,4:34:00,179
9/8/2023,#NAME?,1.981818182,,2.71,168,265,0,-0.047222222,-0.050496032,-0.034730392,-0.027365196,-0.015955882,187,9:36:00,1,83,17:36:00,1,145,1:36:00,1,187,9:36:00,1,83,17:36:00,1,145,1:36:00,1
9/9/2023,#NAME?,,,0.2,-3,274,-0.001488095,-7.94E-04,0.001488095,-0.034178922,-0.031397059,-0.03,28,9:36:00,1,13,17:36:00,1,60,1:36:00,1,28,9:36:00,1,13,17:36:00,1,60,1:36:00,1
9/10/2023,#NAME?,,,0.17,-23,267,-6.94E-04,-9.92E-05,-7.94E-04,-0.030955882,-0.029473039,-0.032818627,10,9:36:00,1,14,17:36:00,1,13,1:36:00,1,10,9:36:00,1,14,17:36:00,1,13,1:36:00,1
9/11/2023,#NAME?,0.648181818,,0.7,-25,62,7.94E-04,0.001190476,0.002281746,-0.032463235,-0.039105392,-0.016372549,4,9:36:00,1,-75,17:36:00,1,16,1:36:00,1,4,9:36:00,1,-75,17:36:00,1,16,1:36:00,1
9/12/2023,#NAME?,0.192727273,,0.2,-38,136,0,1.12E-16,0.002281746,-0.027095588,-0.03310049,-0.002573529,-7,9:36:00,1,302,17:36:00,1,-24,1:36:00,1,-7,9:36:00,1,290,18:58:00,83,-24,1:36:00,1
9/13/2023,#NAME?,,,0.18,-190,-71,-0.001587302,0.014087302,0.030456349,-0.001446078,0.007181373,0.002414216,336,12:06:00,151,310,18:50:00,75,259,1:36:00,1,336,12:06:00,151,310,18:58:00,83,248,4:34:00,179
9/14/2023,#NAME?,,,0.18,176,-88,0.030357143,0.033333333,0.033333333,0.006580882,0.001139706,0.00310049,335,10:54:00,79,325,18:56:00,81,314,3:04:00,89,298,12:04:00,149,325,18:58:00,83,309,4:10:00,155
9/15/2023,#NAME?,,,NA,177,NA,0.033333333,0.031944444,NA,0.002708333,0.001519608,-0.026948529,332,11:06:00,91,-30,17:36:00,1,330,3:34:00,119,332,11:22:00,107,-30,17:36:00,1,322,4:08:00,153
9/16/2023,#NAME?,5.075454545,,6.52,-24,274,-9.92E-05,1.12E-16,1.12E-16,-0.02627451,-0.033590686,-0.034215686,11,9:36:00,1,16,17:36:00,1,-16,4:34:00,179,11,9:36:00,1,16,17:36:00,1,-16,4:34:00,179
9/17/2023,#NAME?,2.600909091,,3.4,-26,252,0.001488095,1.12E-16,0.001488095,-0.033419118,-0.031348039,-0.030808824,8,9:36:00,1,6,17:36:00,1,11,1:36:00,1,8,9:36:00,1,6,17:36:00,1,11,1:36:00,1
9/18/2023,#NAME?,1.359090909,,1.72,-21,291,6.94E-04,6.94E-04,1.98E-04,-0.034534314,-0.035784314,-0.037365196,15,9:36:00,1,13,17:36:00,1,12,1:36:00,1,15,9:36:00,1,13,17:36:00,1,12,1:36:00,1
9/19/2023,#NAME?,4.085454545,,5.53,-41,230,6.94E-04,2.23E-16,1.12E-16,-0.031384804,-0.031642157,-0.034877451,-12,9:36:00,1,-23,17:36:00,1,-10,1:36:00,1,-12,9:36:00,1,-23,17:36:00,1,-10,1:36:00,1
9/20/2023,#NAME?,3.903636364,,5.22,-32,219,-0.002281746,1.12E-16,6.94E-04,-0.029877451,-0.029669118,-0.033737745,1,9:36:00,1,0,17:36:00,1,-4,1:36:00,1,-34,9:48:00,13,0,17:36:00,1,-4,1:36:00,1
9/21/2023,#NAME?,1.192727273,,1.63,-38,245,0,0.001289683,6.94E-04,-0.034730392,-0.030490196,-0.032745098,-8,9:36:00,1,3,17:36:00,1,5,1:36:00,1,-8,9:36:00,1,3,17:36:00,1,5,1:36:00,1
9/22/2023,#NAME?,8.728181818,,8.83,66,313,2.23E-16,6.94E-04,0.001488095,-0.031531863,-0.073223039,-0.015294118,170,9:36:00,1,65,17:36:00,1,1,1:36:00,1,170,9:36:00,1,65,17:36:00,1,1,1:36:00,1
9/23/2023,#NAME?,2.450909091,,3.63,-123,158,-0.001488095,0.001488095,-0.001587302,-0.054019608,-0.005882353,-0.005698529,-99,10:38:00,63,-143,17:36:00,1,42,1:36:00,1,-106,11:30:00,115,-143,17:36:00,1,42,1:36:00,1
9/24/2023,#NAME?,0.412727273,,0.7,-148,200,1.12E-16,0,0.00109127,-0.006262255,-0.006740196,-0.016102941,-135,11:26:00,111,-67,17:36:00,1,-74,4:34:00,179,-143,12:30:00,175,-67,17:36:00,1,-74,4:34:00,179
9/25/2023,#NAME?,6.219090909,,7.5,-77,272,0.001488095,1.12E-16,0.001190476,-0.007622549,-0.022389706,-0.01692402,-54,9:36:00,1,-58,17:36:00,1,-68,4:34:00,179,-54,9:36:00,1,-58,17:36:00,1,-68,4:34:00,179
9/26/2023,#NAME?,0.809090909,,0.98,-100,92,0.001587302,0.001488095,-0.006746032,-0.015551471,-0.011875,-0.001948529,-62,11:54:00,139,-133,18:50:00,75,-43,4:34:00,179,-62,11:56:00,141,-133,18:58:00,83,-43,4:34:00,179
9/27/2023,#NAME?,5.689090909,,6.95,-149,276,0.001190476,0.001488095,4.96E-04,-0.001188725,0.013664216,-0.043823529,-62,11:40:00,125,512,17:36:00,1,-68,4:34:00,179,-62,11:50:00,135,512,17:36:00,1,-68,4:34:00,179
9/28/2023,#NAME?,3.136363636,,3.19,142,196,0.001884921,0,-0.051686508,-0.018345588,-0.030232843,-0.027279412,157,9:36:00,1,-19,17:36:00,1,228,1:36:00,1,157,9:36:00,1,-19,17:36:00,1,228,1:36:00,1
9/29/2023,#NAME?,3.425454545,,3.71,-134,169,-0.009821429,-0.005654762,-0.003472222,-0.027794118,-0.026838235,-0.0175,-114,9:36:00,1,-116,17:36:00,1,6,4:34:00,179,-114,9:36:00,1,-116,17:36:00,1,6,4:34:00,179
9/30/2023,#NAME?,1.572727273,,1.9,-153,145,-0.005654762,-0.002579365,0.001488095,-0.019840686,-0.020428922,-0.023517157,-130,9:36:00,1,-139,17:36:00,1,-65,4:34:00,179,-130,9:36:00,1,-139,17:36:00,1,-65,4:34:00,179
10/1/2023,#NAME?,0.325454545,,0.34,-179,103,-0.011011905,0.013095238,-0.010515873,-0.026446078,-0.025428922,-0.024620098,-155,9:36:00,1,-160,17:36:00,1,-98,4:34:00,179,-155,9:36:00,1,-160,17:36:00,1,-98,4:34:00,179
10/2/2023,#NAME?,3.039090909,,3.16,-190,108,-0.012896825,-0.007738095,-0.006547619,-0.028627451,-0.039289216,-0.038919414,-164,9:36:00,1,-199,17:46:00,11,-160,1:36:00,1,-164,9:36:00,1,-232,18:58:00,83,-160,1:36:00,1
10/3/2023,#NAME?,0.2,,0.2,-588,16,0.003075397,-0.004761905,-0.026686508,-0.073247549,-0.004080882,6.50E-04,-341,11:10:00,95,-276,18:58:00,83,12,4:34:00,179,-341,11:10:00,95,-276,18:58:00,83,12,4:34:00,179
10/4/2023,#NAME?,0.192727273,,0.2,-577,75,-0.045833333,0.080257937,-0.012698413,0.007953431,0.008676471,0.008296569,-238,11:02:00,87,252,18:06:00,31,29,4:34:00,179,-260,12:30:00,175,240,18:58:00,83,29,4:34:00,179
10/5/2023,#NAME?,0.191818182,,0.21,114,58,2.23E-16,4.96E-04,-0.008234127,-0.001593137,-0.010245098,-0.022377451,122,9:36:00,1,51,17:36:00,1,300,1:42:00,7,111,9:52:00,17,51,17:36:00,1,273,4:34:00,179
10/6/2023,#NAME?,0.180909091,,0.19,-572,-583,-0.01547619,-0.003373016,0.001190476,-0.014080882,-5.88E-04,0.016764706,-572,9:36:00,1,824,18:58:00,83,-309,1:36:00,1,-580,12:30:00,175,824,18:58:00,83,-309,1:36:00,1
10/7/2023,#NAME?,9.233636364,,9.25,672,696,0.03015873,-3.97E-04,-0.006448413,0.011053922,-0.00122549,-0.001985294,700,12:22:00,167,603,17:36:00,1,710,3:40:00,125,693,12:30:00,175,597,18:58:00,83,694,4:34:00,179
10/8/2023,#NAME?,8.944545455,,8.97,567,572,-0.00218254,-0.003373016,2.23E-16,0.001102941,-1.10E-04,0.001862745,573,11:40:00,125,577,18:12:00,37,576,1:54:00,19,570,12:30:00,175,575,18:58:00,83,566,4:34:00,179
10/9/2023,#NAME?,8.783636364,,8.8,549,538,-0.00406746,-0.002380952,-0.006150794,-0.005367647,1.23E-05,-0.021568627,550,9:36:00,1,226,17:36:00,1,561,1:36:00,1,545,12:30:00,175,226,17:36:00,1,541,4:34:00,179
10/10/2023,#NAME?,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/1/2023,#NAME?,6.467272727,,6.49,216,268,1.12E-16,0,0.006845238,-0.040710784,-0.036286765,-0.072745098,270,9:36:00,1,304,17:36:00,1,440,1:36:00,1,270,9:36:00,1,304,17:36:00,1,440,1:36:00,1
11/2/2023,#NAME?,8.240909091,,8.27,196,309,2.98E-04,-0.001190476,1.12E-16,-0.087977941,-0.102377451,-0.107745098,259,9:36:00,1,231,17:36:00,1,285,1:36:00,1,259,9:36:00,1,231,17:36:00,1,285,1:36:00,1
11/3/2023,#NAME?,6.829090909,,7.17,-90,317,1.12E-16,-0.036805556,0.00218254,-0.11564951,0.125490196,-0.11252451,314,10:28:00,53,219,17:36:00,1,234,1:36:00,1,314,10:30:00,55,219,17:36:00,1,234,1:36:00,1
11/4/2023,#NAME?,8.000909091,,8.34,146,327,6.94E-04,0.001884921,0.001587302,-0.112181373,-0.112879902,-0.114007353,230,9:36:00,1,234,17:36:00,1,223,1:36:00,1,230,9:36:00,1,234,17:36:00,1,223,1:36:00,1
11/5/2023,#NAME?,8.485454545,,8.81,-50,331,6.94E-04,-0.066269841,-0.059722222,-0.070686117,0.007855392,0.006818182,329,12:30:00,175,-57,17:52:00,17,328,4:30:00,175,329,12:30:00,175,-57,17:58:00,23,328,4:34:00,179
11/6/2023,#NAME?,8.236363636,,8.48,-71,333,-0.056051587,-0.057738095,0.008829365,0.00807598,-0.009289216,-0.195252525,331,12:28:00,173,306,17:36:00,1,335,4:34:00,179,331,12:30:00,175,306,17:36:00,1,335,4:34:00,179
11/7/2023,#NAME?,9.068181818,,9.36,109,326,0.036011905,0.005654762,0.017460317,-0.135992647,-0.108958333,-0.105707071,193,9:36:00,1,138,17:36:00,1,336,1:36:00,1,193,9:36:00,1,138,17:36:00,1,331,1:46:00,11
11/8/2023,#NAME?,8.273636364,,8.56,58,316,1.12E-16,-0.001587302,1.12E-16,-0.088443627,-0.087867647,-0.105151515,133,9:36:00,1,133,17:36:00,1,144,4:34:00,179,133,9:36:00,1,133,17:36:00,1,144,4:34:00,179
11/9/2023,#NAME?,8.372727273,,8.63,87,328,-0.001190476,-0.001488095,-2.98E-04,-0.086519608,-0.090637255,-0.106464647,154,9:36:00,1,132,17:36:00,1,140,1:36:00,1,154,9:36:00,1,132,17:36:00,1,140,1:36:00,1
11/10/2023,#NAME?,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/1/2023,#NAME?,0.74,,0.83,-212,-1,-0.057638889,-0.017559524,-0.011507937,-0.022267157,0.028958333,0.059949495,-117,10:58:00,83,-153,17:58:00,23,-97,4:30:00,175,-181,12:30:00,175,-153,17:58:00,23,-139,4:34:00,179
12/2/2023,#NAME?,0.385454545,,0.42,-204,-138,-0.001984127,-0.002678571,-0.001190476,0.023321078,0.015269608,0.019040404,-134,10:38:00,63,-185,17:58:00,23,-112,4:20:00,165,-162,12:30:00,175,-185,17:58:00,23,-124,4:34:00,179
12/3/2023,#NAME?,0.215454545,,0.24,-142,-20,-0.058035714,0.032242063,-0.038690476,0.007561275,0.01625,-5.05E-05,-93,10:54:00,79,-139,17:36:00,1,-121,4:04:00,149,-135,12:30:00,175,-140,17:58:00,23,-164,4:34:00,179
12/4/2023,#NAME?,5.540909091,,6.54,-132,-81,0.049404762,-0.060615079,0.024503968,-0.013014706,-0.03004902,2.53E-04,-92,12:02:00,147,-137,17:36:00,1,-71,3:14:00,99,-139,12:30:00,175,-138,17:58:00,23,-134,4:34:00,179
12/5/2023,#NAME?,5.384545455,,9.54,-154,-80,3.97E-04,0.003472222,-0.079861111,0.008198529,0.012132353,-9.60E-04,-93,10:58:00,83,-134,17:50:00,15,-95,4:26:00,171,-116,12:30:00,175,-144,17:58:00,23,-95,4:34:00,179
12/6/2023,#NAME?,0.790909091,,1.12,-165,-84,-0.070634921,-0.10327381,-0.098015873,0.002316176,0.019681373,0.006161616,-127,11:26:00,111,-136,17:58:00,23,-132,3:04:00,89,-163,12:30:00,175,-136,17:58:00,23,-147,4:34:00,179
12/7/2023,#NAME?,1.319090909,,2.06,-166,-67,-0.053769841,-0.058134921,-0.018253968,-0.003578431,0.020906863,0.018787879,-127,10:34:00,59,-133,17:58:00,23,-128,4:32:00,177,-132,12:30:00,175,-133,17:58:00,23,-128,4:34:00,179
12/8/2023,#NAME?,5.431818182,,5.61,-151,-59,-0.071527778,0.004960317,-0.035416667,0.021642157,0.01495098,0.030050505,-109,10:54:00,79,-116,17:58:00,23,-114,2:44:00,69,-132,12:30:00,175,-116,17:58:00,23,-131,4:34:00,179
12/9/2023,#NAME?,9.025454545,,9.49,-123,-54,-0.075992064,-0.018353175,0.018849206,0.017659314,-0.017659314,0.010555556,-76,12:30:00,175,-99,17:58:00,23,-96,3:16:00,101,-76,12:30:00,175,-99,17:58:00,23,-116,4:34:00,179
12/10/2023,#NAME?,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/1/2024,#NAME?,0.23,,0.26,-139,-52,-0.016865079,-0.011111111,-0.017460317,0.002696078,0.002095588,0.001414141,-130,11:16:00,101,-139,17:56:00,21,-129,3:48:00,133,-131,12:30:00,175,-139,17:58:00,23,-130,4:34:00,179
1/2/2024,#NAME?,2.686363636,,4.36,-153,-71,0.00734127,0.002579365,0.005357143,0.004019608,0.002598039,0.001717172,-140,11:38:00,123,-151,17:56:00,21,-139,3:14:00,99,-157,12:30:00,175,-151,17:58:00,23,-156,4:34:00,179
1/3/2024,#NAME?,0.526363636,,0.8,-154,-99,0.009722222,0.003373016,0.006051587,0.004276961,0.003002451,0.002474747,-137,11:34:00,119,-153,17:58:00,23,-138,3:48:00,133,-140,12:30:00,175,-153,17:58:00,23,-146,4:34:00,179
1/4/2024,#NAME?,0.236363636,,0.27,-151,-84,0.027281746,0.031448413,-0.003075397,0.004142157,0.00379902,0.001919192,-133,11:48:00,133,-151,17:58:00,23,-136,3:24:00,109,-135,12:30:00,175,-151,17:58:00,23,-138,4:34:00,179
1/5/2024,#NAME?,1.535454545,,2.77,-153,-66,-0.002083333,-0.01875,-0.008630952,0.003811275,0.002034314,0.001515152,-136,11:48:00,133,-150,17:58:00,23,-137,3:34:00,119,-137,12:30:00,175,-150,17:58:00,23,-140,4:34:00,179
1/6/2024,#NAME?,0.235454545,,0.26,-155,-71,-0.015575397,-0.012599206,-0.001289683,0.004558824,0.004656863,0.001111111,-133,11:30:00,115,-151,17:58:00,23,-134,3:16:00,101,-135,12:30:00,175,-151,17:58:00,23,-136,4:34:00,179
1/7/2024,#NAME?,0.241818182,,0.26,-156,-64,-0.012698413,0.00922619,0.012599206,0.00442402,0.005208333,0.001565657,-129,11:28:00,113,-151,17:58:00,23,-131,3:46:00,131,-132,12:30:00,175,-151,17:58:00,23,-133,4:34:00,179
1/8/2024,#NAME?,3.419090909,,4.92,-159,-63,0.017757937,0.023214286,0.01468254,0.004178922,0.003235294,0.001262626,-131,11:36:00,121,-153,17:58:00,23,-132,3:32:00,117,-135,12:30:00,175,-153,17:58:00,23,-135,4:34:00,179
1/9/2024,#NAME?,0.573636364,,1,-155,-58,0.015972222,0.013690476,0.010119048,0.004901961,0.002365196,4.55E-04,-134,11:06:00,91,-156,17:58:00,23,-132,3:04:00,89,-138,12:30:00,175,-156,17:58:00,23,-139,4:34:00,179
1/10/2024,#NAME?,0.252727273,,0.27,-159,-40,0.001686508,-0.006051587,-0.177579365,0.007818627,0.004031863,0.011262626,-130,11:26:00,111,-143,17:58:00,23,-133,3:36:00,121,-132,12:30:00,175,-143,17:58:00,23,-136,4:34:00,179
1/11/2024,#NAME?,2.866363636,,3.94,-161,-37,-0.029166667,-0.035813492,-0.038690476,0.009865196,0.009730392,0.011818182,-126,11:10:00,95,-142,17:58:00,23,-125,4:34:00,179,-131,12:30:00,175,-142,17:58:00,23,-125,4:34:00,179
1/12/2024,#NAME?,6.52,,7.34,-157,-41,-0.042162698,-0.041865079,-0.051190476,0.009080882,0.009852941,0.007676768,-125,11:14:00,99,-145,17:58:00,23,-125,4:34:00,179,-129,12:30:00,175,-145,17:58:00,23,-125,4:34:00,179
1/13/2024,#NAME?,1.39,,1.96,-162,-45,-0.038789683,-0.04484127,-0.065079365,0.009068627,0.010588235,0.012727273,-125,11:10:00,95,-144,17:58:00,23,-126,4:34:00,179,-127,12:30:00,175,-144,17:58:00,23,-126,4:34:00,179
1/14/2024,#NAME?,0.241818182,,0.27,-154,-73,-0.075396825,-0.062797619,-0.044940476,0.009644608,0.006875,0.012272727,-126,11:26:00,111,-147,17:58:00,23,-120,4:34:00,179,-152,12:30:00,175,-147,17:58:00,23,-120,4:34:00,179
1/15/2024,#NAME?,0.254545455,,0.28,-146,-52,-0.050992064,-0.058928571,-0.074503968,0.007181373,0.006960784,0.009393939,-117,11:50:00,135,-137,17:58:00,23,-119,4:34:00,179,-119,12:30:00,175,-137,17:58:00,23,-119,4:34:00,179
1/16/2024,#NAME?,7.033636364,,7.82,-152,-46,-0.073412698,-0.060615079,-0.070634921,0.008823529,0.012659314,0.003838384,-100,10:30:00,55,-144,17:54:00,19,-111,4:34:00,179,-109,12:30:00,175,-144,17:58:00,23,-111,4:34:00,179
1/17/2024,#NAME?,1.499090909,,2.19,-155,-72,-0.075793651,-0.074702381,-0.062996032,0.004313725,0.005625,0.006060606,-130,12:08:00,153,-145,17:58:00,23,-128,4:34:00,179,-130,12:30:00,175,-145,17:58:00,23,-128,4:34:00,179
1/18/2024,#NAME?,0.690909091,,1.45,-155,-34,-0.068452381,-0.036805556,-0.029662698,0.005208333,0.005208333,0.005252525,-130,12:08:00,153,-144,17:58:00,23,-129,4:34:00,179,-130,12:30:00,175,-144,17:58:00,23,-129,4:34:00,179
1/19/2024,#NAME?,0.536363636,,0.75,-158,-67,-0.040575397,-0.042956349,-0.023412698,0.004987745,0.006164216,0.005606061,-130,12:20:00,165,-149,17:56:00,21,-127,4:34:00,179,-130,12:30:00,175,-149,17:58:00,23,-127,4:34:00,179
1/20/2024,#NAME?,0.616363636,,0.86,-160,-71,-0.064781746,-0.063988095,-0.011111111,0.005012255,0.005526961,6.06E-04,-132,12:16:00,161,-89,17:36:00,1,-133,4:34:00,179,-132,12:30:00,175,-89,17:58:00,23,-133,4:34:00,179
1/21/2024,#NAME?,0.617272727,,0.66,-85,-60,8.93E-04,-0.005654762,-0.010515873,-0.001323529,-0.004901961,-0.001515152,-82,9:36:00,1,-104,17:36:00,1,-60,1:36:00,1,-107,12:30:00,175,-106,17:58:00,23,-70,4:34:00,179
1/22/2024,#NAME?,5.963636364,,6.23,-161,-59,-0.024603175,-0.048611111,-0.075099206,0.004105392,0.010551471,0.01030303,-132,10:40:00,65,-149,17:58:00,23,-126,2:46:00,71,-135,10:56:00,81,-149,17:58:00,23,-128,3:12:00,97
1/23/2024,#NAME?,0.4,,0.44,-168,-69,-0.088988095,-0.093253968,-0.098809524,0.008921569,0.005747549,0.005858586,-152,9:52:00,17,-157,17:54:00,19,-141,2:14:00,39,-170,12:30:00,175,-157,17:58:00,23,-142,2:24:00,49
1/24/2024,#NAME?,0.931818182,,0.98,-168,-63,-0.103472222,-0.106448413,-0.097321429,0.005882353,0.006262255,0.006010101,-141,11:44:00,129,-159,17:56:00,21,-138,4:00:00,145,-143,12:10:00,155,-159,17:58:00,23,-139,4:34:00,179
1/25/2024,#NAME?,0.67,,0.79,-176,-67,-0.110615079,-0.118154762,-0.108333333,0.0075,0.009252451,0.01020202,-142,11:36:00,121,-161,17:58:00,23,-141,3:34:00,119,-144,12:30:00,175,-161,17:58:00,23,-153,4:34:00,179
1/26/2024,#NAME?,2.821818182,,3.82,-177,-88,-0.111507937,-0.114583333,-0.107242063,0.008125,0.008431373,0.009545455,-143,11:44:00,129,-164,17:58:00,23,-141,3:54:00,139,-145,12:30:00,175,-164,17:58:00,23,-144,4:34:00,179
