asv,asv_len,best_cosine,abundance,midas_genus,besthit_genus,genus_best_concordant,genus_any20_concordant,genus_evaluable,midas_family,besthit_family,family_best_concordant,family_any20_concordant,family_evaluable,midas_order,besthit_order,order_best_concordant,order_any20_concordant,order_evaluable,midas_class,besthit_class,class_best_concordant,class_any20_concordant,class_evaluable,midas_phylum,besthit_phylum,phylum_best_concordant,phylum_any20_concordant,phylum_evaluable
5e551941039ea078f32d25099728ebe6,374,0.9966,0.000607,Sva0081_sediment_group,,False,False,True,Desulfosarcinaceae,,False,True,True,Desulfobacterales,Desulfobacterales,True,True,True,Desulfobacteria,Desulfobacteria,True,True,True,Desulfobacterota,Thermodesulfobacteriota,False,False,True
5e6c8a283e7bf21f00f49f1baa70dbd1,372,0.9995,0.017375,Ca_Competibacter,,False,True,True,Competibacteraceae,,False,True,True,Competibacterales,,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
5e7288535b2db184449e47c4ae766b35,372,1.0,0.002445,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,False,False,True,Rhizobiaceae,Rhizobiaceae,True,True,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
5e839051a6b36188b9350dcad69a5bb6,392,0.9971,0.004153,Dokdonella,Dokdonella,True,True,True,Rhodanobacteraceae,Rhodanobacteraceae,True,True,True,Xanthomonadales,Lysobacterales,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
5e9e9a66bcdcb31540d3e61ff907f74b,374,0.9951,0.013701,midas_g_34512,,False,False,False,Oligoflexaceae,,False,True,True,Oligoflexales,Oligoflexales,True,True,True,Oligoflexia,Oligoflexia,True,True,True,Bdellovibrionota,Bdellovibrionota,True,True,True
5ea0cbe4bf2863bf8d1109912eebea6c,375,0.9946,0.000823,nan,,False,False,False,Sumerlaeaceae,,False,False,True,Sumerlaeales,,False,False,True,Sumerlaeia,Candidatus Sumerlaeia,True,True,True,Sumerlaeota,Candidatus Sumerlaeota,True,True,True
5ea8ce94b2cb4a981649e3c9d357a6de,374,0.9966,0.001415,Pelolinea,,False,True,True,Anaerolineaceae,Anaerolineaceae,True,True,True,Anaerolineales,Anaerolineales,True,True,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
5eae3d5b8b8510d1ae71ad38b349faa2,373,0.999,0.000787,midas_g_273,,False,False,False,midas_f_98,,False,False,False,midas_o_26,,False,False,False,Gammaproteobacteria,,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
5ec146629d6233fe531d4c34f504d239,370,0.9976,0.004448,midas_g_7329,,False,False,False,Spirochaetaceae,,False,False,True,Spirochaetales,Spirochaetales,True,True,True,Spirochaetia,Spirochaetia,True,True,True,Spirochaetota,Spirochaetota,True,True,True
5ed692eda11eb0a2b9db26ccfdc1eee7,372,0.9995,0.000956,midas_g_2680,,False,False,False,Xanthobacteraceae,,False,False,True,Rhizobiales,,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
5edc9cb05c66d2bc111ee4330be76356,373,0.9893,0.0005,Pajaroellobacter,,False,False,True,Polyangiaceae,Nannocystaceae,False,False,True,Polyangiales,Nannocystales,False,True,True,Polyangia,,False,False,True,Myxococcota,Myxococcota,True,True,True
5edffea58cf82fcdeee794a7d223cf2e,372,0.9971,0.126493,Defluviicoccus,,False,False,True,Defluviicoccaceae,Pyrinomonadaceae,False,False,True,Defluviicoccales,Blastocatellales,False,False,True,Alphaproteobacteria,Blastocatellia,False,True,True,Proteobacteria,Acidobacteriota,False,True,True
5ef72ee57b48e2c088c5d7135cb2aa47,376,0.999,0.000762,CL500-29_marine_group,,False,False,True,Ilumatobacteraceae,Ilumatobacteraceae,True,True,True,Microtrichales,Acidimicrobiales,False,False,True,Acidimicrobiia,Acidimicrobiia,True,True,True,Actinobacteriota,Actinomycetota,False,False,True
5f02ec015b365097c4400ac89f6dcb8c,370,0.999,0.044934,midas_g_3970,,False,False,False,ST-12K33,Marinilabiliaceae,False,False,True,Sphingobacteriales,Marinilabiliales,False,False,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
5f2ad2e78c156c0296b85486db160813,370,1.0,0.002038,Chryseobacterium,Chryseobacterium,True,True,True,Weeksellaceae,Weeksellaceae,True,True,True,Flavobacteriales,Flavobacteriales,True,True,True,Bacteroidia,Flavobacteriia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
5f3454e4312b843039de8f99c78019a8,370,0.9966,0.017087,Edaphobaculum,Flavipsychrobacter,False,False,True,Chitinophagaceae,Chitinophagaceae,True,True,True,Chitinophagales,Chitinophagales,True,True,True,Bacteroidia,Chitinophagia,False,True,True,Bacteroidota,Bacteroidota,True,True,True
5f3d687c599cb35a8a0b4ec431ccd389,375,1.0,0.001746,Microbacterium,Microbacterium,True,True,True,Microbacteriaceae,Microbacteriaceae,True,True,True,Micrococcales,Micrococcales,True,True,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
5f42e03097ae97d5659271915b275879,373,1.0,0.207565,Rheinheimera,Rheinheimera,True,True,True,Alteromonadaceae,Chromatiaceae,False,False,True,Enterobacterales,Chromatiales,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
5f469c2065e61b90d98a44f518dc33af,372,0.9971,0.119346,Ca_Competibacter,Albidovulum,False,True,True,Competibacteraceae,Paracoccaceae,False,True,True,Competibacterales,Rhodobacterales,False,False,True,Gammaproteobacteria,Alphaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
5f79bc764a36f48a3dbfa24eb180c592,370,0.9985,0.07212,midas_g_12426,,False,False,False,midas_f_12426,,False,False,False,Ca_Pacebacteria,Pseudomonadales,False,False,True,Microgenomatia,Gammaproteobacteria,False,False,True,Patescibacteria,Pseudomonadota,False,False,True
5fabb7596c3265578cab4c345d977af7,375,0.9995,0.000714,midas_g_57380,,False,False,False,midas_f_41730,,False,False,False,Babeliales,,False,True,True,Babeliae,,False,True,True,Dependentiae,,False,False,True
5fc169422861240e9bb23b9143745aa4,374,1.0,0.00342,Geothrix,Zoogloea,False,True,True,Holophagaceae,Zoogloeaceae,False,True,True,Holophagales,Rhodocyclales,False,True,True,Holophagae,Betaproteobacteria,False,True,True,Acidobacteriota,Pseudomonadota,False,True,True
5fc25103a27a9b6b28ad88d18d1a6442,370,0.9971,0.001222,midas_g_351,,False,False,False,Saprospiraceae,Saprospiraceae,True,True,True,Chitinophagales,Saprospirales,False,True,True,Bacteroidia,Saprospiria,False,False,True,Bacteroidota,Bacteroidota,True,True,True
5fc8fecee9e965907119044f4a6cb5c9,374,0.9995,0.002855,Thauera,Thauera,True,True,True,Rhodocyclaceae,Zoogloeaceae,False,True,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
5fc9b3b833ee5fc9ddee11259db3940d,375,1.0,0.003932,midas_g_739,Austwickia,False,False,False,Dermatophilaceae,Dermatophilaceae,True,True,True,Micrococcales,Micrococcales,True,True,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
5fd528d968b60b45288177a3362eb9df,374,0.999,0.067259,Ca_Villigracilis,,False,False,True,Anaerolineaceae,,False,True,True,Anaerolineales,Anaerolineales,True,True,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
5fd6e566724733ca0f10d9fed1671946,373,0.9995,0.000404,midas_g_4482,,False,False,False,midas_f_4482,Clostridiaceae,False,False,False,Clostridia_UCG-014,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
60067b168d13abaff989c638d8d2881a,390,0.9976,0.009334,Ca_Competibacter,,False,True,True,Competibacteraceae,,False,True,True,Competibacterales,,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
600f242e565c3a53cca67627901368b8,390,0.9971,0.000372,midas_g_155,Paracoccus,False,False,False,Rhodobacteraceae,Paracoccaceae,False,False,True,Rhodobacterales,Rhodobacterales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
600fe6ae34261db5b813d40d7da6b390,373,1.0,0.003174,Sphingobium,Sphingobium,True,True,True,Sphingomonadaceae,Sphingobiaceae,False,True,True,Sphingomonadales,Sphingomonadales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
603b22c1871496a83247ce6e3d3f42a0,372,0.999,0.290155,Mesorhizobium,,False,True,True,Rhizobiaceae,,False,True,True,Rhizobiales,,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
60570583eb44115b1faf38229202f412,370,1.0,0.069188,midas_g_2475,,False,False,False,M2PB4-65_termite_group,,False,False,True,Bacteroidales,,False,True,True,Bacteroidia,,False,True,True,Bacteroidota,,False,True,True
6064cf770c30d403a4a5cce163d8f67a,374,0.9941,0.000605,midas_g_2894,,False,False,False,midas_f_547,,False,False,False,midas_o_395,,False,False,False,midas_c_206,,False,False,False,WPS-2,,False,False,True
60850660bc3f30a1e9978193d077cfe2,378,0.9995,0.002022,Methanospirillum,Methanospirillum,True,True,True,Methanospirillaceae,Methanospirillaceae,True,True,True,Methanomicrobiales,Methanomicrobiales,True,True,True,Methanomicrobia,Methanomicrobia,True,True,True,Halobacterota,Methanobacteriota,False,False,True
608adf1acb93f79d6ee9caa64ef319fe,374,0.9961,0.001251,nan,,False,False,False,nan,Candidatus Babeliaceae,False,False,False,Babeliales,Candidatus Babeliales,True,True,True,Babeliae,Candidatus Babeliae,True,True,True,Dependentiae,,False,False,True
609fe2ef06175ccf3c3daa1b182e1081,372,1.0,2.296347,Acidovorax,Acidovorax,True,True,True,Comamonadaceae,Comamonadaceae,True,True,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
60a5b8d3b1a0c8c5bc0b68c0ef06df6b,360,0.9849,0.043717,midas_g_38457,,False,False,False,midas_f_38457,,False,False,False,midas_o_38457,,False,False,False,midas_c_38457,,False,False,False,midas_p_38457,,False,False,False
60f5dc8cefdc610b987e2ede8211ac66,372,0.9985,0.053807,Rhodobacter,,False,True,True,Rhodobacteraceae,,False,False,True,Rhodobacterales,,False,True,True,Alphaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
61075b7ae214e32fa61fe5ebd8191116,374,0.999,0.019005,Desulfobulbus,Desulfobulbus,True,True,True,Desulfobulbaceae,Desulfobulbaceae,True,True,True,Desulfobulbales,Desulfobulbales,True,True,True,Desulfobulbia,Desulfobulbia,True,True,True,Desulfobacterota,Thermodesulfobacteriota,False,False,True
6115279e81af30d3505d48e6777ef556,375,0.9985,0.001176,JGI_0001001-H03,,False,False,True,Blastocatellaceae,Pyrinomonadaceae,False,False,True,Blastocatellales,Blastocatellales,True,True,True,Blastocatellia,Blastocatellia,True,True,True,Acidobacteriota,Acidobacteriota,True,True,True
61159e3612263eaa8dabdb4a0a41c8ab,374,1.0,0.001617,Phaselicystis,,False,False,True,Phaselicystidaceae,,False,False,True,Polyangiales,,False,True,True,Polyangia,Spirochaetia,False,False,True,Myxococcota,Spirochaetota,False,True,True
612721d48af89e9771a6dd2cf3a30e7e,372,1.0,0.000794,Dongia,,False,True,True,Dongiaceae,,False,True,True,Dongiales,,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
613cedc33e13c19b561771265dcdcc58,374,0.9946,0.000872,Terrimonas,,False,False,True,Chitinophagaceae,,False,True,True,Chitinophagales,Chitinophagales,True,True,True,Bacteroidia,Chitinophagia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
614fb34ac721b39280befef10789e7e0,372,0.998,0.009765,Pseudorhodoplanes,Methylopila,False,True,True,Xanthobacteraceae,Methylopilaceae,False,False,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
61637c95fcfd388d16465d5d8ae30f0a,374,1.0,0.014055,Dietzia,Dietzia,True,True,True,Dietziaceae,Dietziaceae,True,True,True,Corynebacteriales,Mycobacteriales,False,False,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
6163fc61709dfdd9599fbf2079d34cc1,372,0.999,0.000106,Aquamicrobium,Aquamicrobium,True,True,True,Rhizobiaceae,Phyllobacteriaceae,False,True,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
6172466e0e1fe3a1d76cd12dbd874612,374,0.9941,0.001001,nan,,False,False,False,midas_f_3092,,False,False,False,0319-6G20,,False,False,True,Oligoflexia,Bdellovibrionia,False,False,True,Bdellovibrionota,Bdellovibrionota,True,True,True
6175323e639f0195d56844920014159a,374,0.9971,0.000343,midas_g_62395,,False,False,False,JG30-KF-CM45,,False,False,True,Thermomicrobiales,,False,True,True,Chloroflexia,Chloroflexia,True,True,True,Chloroflexi,Chloroflexota,True,True,True
61a3bafffc0745161857290f345c01eb,374,0.9937,0.07682,SM1A02,,False,False,True,Phycisphaeraceae,Phycisphaeraceae,True,True,True,Phycisphaerales,Phycisphaerales,True,True,True,Phycisphaerae,Phycisphaerae,True,True,True,Planctomycetota,Planctomycetota,True,True,True
61a5b7a0e590c9c2e47be01e08e101a6,370,1.0,0.008012,midas_g_10077,,False,False,False,NS11-12_marine_group,,False,False,True,Sphingobacteriales,,False,False,True,Bacteroidia,,False,True,True,Bacteroidota,Bacteroidota,True,True,True
61ba4e82852fddefd3dafe6ca50992cb,375,0.9893,0.011935,Singulisphaera,Tautonia,False,False,True,Isosphaeraceae,Isosphaeraceae,True,True,True,Isosphaerales,Isosphaerales,True,True,True,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
61bffb5ed48deb86adad74d3d45df340,372,1.0,0.004636,Phenylobacterium,Phenylobacterium,True,True,True,Caulobacteraceae,Caulobacteraceae,True,True,True,Caulobacterales,Caulobacterales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
61c8246f43cf237d6821115c4c3b3149,371,0.9941,0.000651,midas_g_112485,,False,False,False,Desulfovibrionaceae,Desulfovibrionaceae,True,True,True,Desulfovibrionales,Desulfovibrionales,True,True,True,Desulfovibrionia,Desulfovibrionia,True,True,True,Desulfobacterota,Thermodesulfobacteriota,False,False,True
61d80b55eabc2c56104047748f880ae7,374,0.998,0.001213,Desulfomonile,Desulfomonile,True,True,True,Desulfomonilaceae,Desulfomonilaceae,True,True,True,Desulfomonilales,Desulfomonilales,True,True,True,Desulfomonilia,Desulfomonilia,True,True,True,Desulfobacterota,Thermodesulfobacteriota,False,False,True
61f047feaee4f039e332dd79ca13296a,375,1.0,0.001063,midas_g_2591,,False,False,False,Fimbriimonadaceae,Fimbriimonadaceae,True,True,True,Fimbriimonadales,Fimbriimonadales,True,True,True,Fimbriimonadia,Fimbriimonadia,True,True,True,Armatimonadota,Armatimonadota,True,True,True
6209299ce9a69e40721ab3ad82822c72,372,0.9995,0.019529,Ca_Competibacter,,False,True,True,Competibacteraceae,,False,True,True,Competibacterales,,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
62129bbd34a647cc0dcc9ef3dcc6aab9,372,0.9995,0.00144,nan,,False,False,False,Comamonadaceae,,False,True,True,Burkholderiales,,False,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
621e4978290a0abf2672d5103e4a7676,372,0.9995,0.006293,Ca_Competibacter,,False,True,True,Competibacteraceae,,False,True,True,Competibacterales,,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
62244b360d2525054f511f389c32c707,373,0.9985,0.021082,midas_g_5914,,False,False,False,Anaerolineaceae,,False,False,True,Anaerolineales,Anaerolineales,True,True,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
624adeebf9d193dd7e13bcb51cb664db,370,0.9961,0.013011,midas_g_37026,,False,False,False,Bacteroidetes_BD2-2,,False,False,True,Bacteroidales,Bacteroidales,True,True,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
6275934e9ea9167c08b8ea750d365a3f,374,1.0,0.000744,MND1,,False,False,True,Nitrosomonadaceae,,False,False,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
62876ee668cdefc3b0f0c9dcca31bfbc,374,0.9966,0.000717,Thiothrix,Thiothrix,True,True,True,Thiotrichaceae,Thiotrichaceae,True,True,True,Thiotrichales,Thiotrichales,True,True,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
628b15213adda4d712b780b0ea6ecec2,374,0.9966,0.000604,Rhodopirellula,,False,True,True,Pirellulaceae,Planctomycetaceae,False,True,True,Pirellulales,Planctomycetales,False,True,True,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
6291d6ddf701717cb4dadaf9fe7f3ad3,374,1.0,0.000404,midas_g_55095,Pirellula,False,False,False,Pirellulaceae,Pirellulaceae,True,True,True,Pirellulales,Pirellulales,True,True,True,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
6299ea09305ada9d2428780e90bc683b,376,0.9888,0.000605,nan,,False,False,False,Flexifilaceae,,False,False,True,SBR1031,,False,False,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
629e04f85038d16a624e0bb20529ccba,413,0.9814,0.002592,nan,,False,False,False,nan,,False,False,False,nan,,False,False,False,nan,,False,False,False,nan,Candidatus Falkowiibacteriota,False,False,False
62a9677c7c9269b7a4d5be40257f8ef3,415,0.9771,0.000372,nan,Candidatus Nardonella,False,False,False,nan,,False,False,False,nan,,False,False,False,nan,Gammaproteobacteria,False,False,False,nan,Pseudomonadota,False,False,False
62dd86fceee8f280657e80f205ec9223,374,0.9946,0.005661,Anaerolinea,,False,True,True,Anaerolineaceae,,False,True,True,Anaerolineales,,False,True,True,Anaerolineae,Chloroflexia,False,True,True,Chloroflexi,Chloroflexota,True,True,True
62f901a01307c5376dcf2e91c0205b93,374,1.0,0.001176,Lactobacillus,Lactobacillus,True,True,True,Lactobacillaceae,Lactobacillaceae,True,True,True,Lactobacillales,Lactobacillales,True,True,True,Bacilli,Bacilli,True,True,True,Firmicutes,Bacillota,True,True,True
62f99b3dbc5cac9497d396c0680b0df4,372,0.999,1.158463,Rhodobacter,,False,True,True,Rhodobacteraceae,,False,False,True,Rhodobacterales,,False,True,True,Alphaproteobacteria,,False,True,True,Proteobacteria,,False,True,True
6317629dfbe0e4805dd5a24aa87bf155,368,0.9951,0.000404,midas_g_1955,,False,False,False,midas_f_31,,False,False,False,SJA-28,,False,False,True,Ignavibacteria,Ignavibacteria,True,True,True,Bacteroidota,Ignavibacteriota,False,True,True
6319ef4490f38acb18afe6c3b9c9fd7a,375,0.9995,0.004981,Kocuria,Nesterenkonia,False,True,True,Micrococcaceae,Micrococcaceae,True,True,True,Micrococcales,Micrococcales,True,True,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
6327c471f58b801f56c9b0d4ee1053a4,374,0.9966,0.000787,midas_g_3108,,False,False,False,Verrucomicrobiaceae,,False,True,True,Verrucomicrobiales,,False,True,True,Verrucomicrobiae,,False,False,True,Verrucomicrobiota,Verrucomicrobiota,True,True,True
633a2d1b9391f4bd31a299b5cda2756e,371,0.9927,0.000476,nan,,False,False,False,Verrucomicrobiaceae,Verrucomicrobiaceae,True,True,True,Verrucomicrobiales,Verrucomicrobiales,True,True,True,Verrucomicrobiae,Verrucomicrobiia,False,False,True,Verrucomicrobiota,Verrucomicrobiota,True,True,True
633a5b28ec7c2eeaf90e394550381476,374,0.9971,0.000375,Thauera,Viridibacterium,False,True,True,Rhodocyclaceae,Rhodocyclaceae,True,True,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
63519a93d0bc8b2168c59054c4b4b3f1,370,0.9985,0.002415,nan,,False,False,False,env.OPS_17,,False,False,True,Sphingobacteriales,,False,True,True,Bacteroidia,,False,True,True,Bacteroidota,Pseudomonadota,False,True,True
6362b45a84666deb1a05df9bf7127033,368,1.0,0.14019,nan,,False,False,False,nan,,False,False,False,Ignavibacteriales,Ignavibacteriales,True,True,True,Ignavibacteria,Ignavibacteria,True,True,True,Bacteroidota,Ignavibacteriota,False,True,True
636d01c1efd291c92fa0140076d83e3b,391,0.9922,0.00044,Chelatococcus_asaccharovorans,Sinorhizobium,False,False,True,Beijerinckiaceae,Rhizobiaceae,False,False,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
63a939ef460a1c91f8082de5c7765e8c,374,0.9951,0.002628,Coxiella,,False,True,True,Coxiellaceae,,False,True,True,Coxiellales,,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
63b55f1fe89be2c277b0a1b8fda49f65,533,0.9902,0.013378,midas_g_118806,,False,False,False,Nucletmycea,Candidatus Pelagibacteraceae,False,False,True,Opisthokonta,Candidatus Pelagibacterales,False,False,True,Obazoa,Alphaproteobacteria,False,False,True,Amorphea,Pseudomonadota,False,False,True
63bb038b014cb9cdc3a72cc32056ac23,374,0.998,0.023922,midas_g_15015,,False,False,False,midas_f_6296,,False,False,False,Ca_Gottesmanbacteria,,False,False,True,Microgenomatia,Gammaproteobacteria,False,False,True,Patescibacteria,Pseudomonadota,False,False,True
63cfada9b46ce5734c3f5380659c3880,370,0.999,0.001302,midas_g_37538,,False,False,False,Holosporaceae,,False,True,True,Holosporales,,False,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
63e2018d31652580350e0644dedf5b31,374,1.0,0.002426,Legionella,Hydrogenophaga,False,True,True,Legionellaceae,Comamonadaceae,False,True,True,Legionellales,Burkholderiales,False,True,True,Gammaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
63e382faf7813bbc1fef718082bf19d3,372,0.9951,0.00075,Ca_Alysiosphaera,,False,False,True,Geminicoccaceae,,False,True,True,Tistrellales,,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
63e5b1d7285fc4470880fb07ac812f91,372,0.999,0.006252,AAP99,,False,False,True,Sutterellaceae,,False,False,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
63e7a0122d12e05a319594b0b7af6666,374,0.999,0.0011,Dechlorobacter,Azonexus,False,False,True,Rhodocyclaceae,Azonexaceae,False,True,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
63f37ee4b481fccdffca10160ed5b944,378,1.0,0.000898,nan,Methanobrevibacter,False,False,False,Methanobacteriaceae,Methanobacteriaceae,True,True,True,Methanobacteriales,Methanobacteriales,True,True,True,Methanobacteria,Methanobacteria,True,True,True,Euryarchaeota,Methanobacteriota,True,True,True
6406af9ddc919e08f4d05e707fd141d4,372,1.0,0.0186,midas_g_155,Cypionkella,False,False,False,Rhodobacteraceae,Paracoccaceae,False,False,True,Rhodobacterales,Rhodobacterales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
6411f137919dc738d66a0247dbbeaa6d,374,0.9995,0.006259,Thauera,Thauera,True,True,True,Rhodocyclaceae,Zoogloeaceae,False,False,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
642129df147cd1814464a945e5f4290d,374,1.0,0.33773,Ca_Villigracilis,,False,False,True,Anaerolineaceae,,False,True,True,Anaerolineales,Anaerolineales,True,True,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
644c14744299b1aa46a195610c9f1a6f,374,1.0,0.070467,midas_g_52,,False,False,False,67-14,,False,False,True,Solirubrobacterales,Solirubrobacterales,True,True,True,Thermoleophilia,Thermoleophilia,True,True,True,Actinobacteriota,Actinomycetota,False,False,True
64548337690edd20297c97fa4307dee5,372,0.9995,0.016715,Ca_Competibacter,,False,True,True,Competibacteraceae,,False,True,True,Competibacterales,,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
6457a902d39c76e10337c0d25f8d4c4d,374,0.999,0.001411,Bdellovibrio,,False,True,True,Bdellovibrionaceae,,False,False,True,Bdellovibrionales,,False,True,True,Bdellovibrionia,,False,True,True,Bdellovibrionota,,False,True,True
64704fd95d58105f7e5620d6f5071bec,374,0.998,0.000527,Vampirovibrio,Vampirovibrio,True,True,True,Vampirovibrionaceae,Vampirovibrionaceae,True,True,True,Vampirovibrionales,Vampirovibrionales,True,True,True,Vampirivibrionia,Vampirovibriophyceae,False,False,True,Cyanobacteria,Candidatus Melainabacteria,False,False,True
6487035ea234d6d83b7d5076bbc560ae,370,1.0,0.060088,Ca_Parvibacillus,Candidatus Parvibacillus,True,True,True,Saprospiraceae,Saprospiraceae,True,True,True,Chitinophagales,Saprospirales,False,True,True,Bacteroidia,Saprospiria,False,False,True,Bacteroidota,Bacteroidota,True,True,True
64a891157d7c6ca2553619db06f50595,371,0.9897,0.013819,midas_g_48622,Helicobacter,False,False,False,midas_f_37935,Helicobacteraceae,False,False,False,SM1A07,Campylobacterales,False,False,True,Bacteroidia,Epsilonproteobacteria,False,True,True,Bacteroidota,Campylobacterota,False,True,True
64b105dfcd9b67cc1e7b1cac939262f1,372,0.999,0.002242,midas_g_877,Devosia,False,False,False,Devosiaceae,Devosiaceae,True,True,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
64b314e24c8bbbfa337562a10dd1e168,374,0.9995,0.003763,Pseudoxanthomonas,Pseudoxanthomonas,True,True,True,Xanthomonadaceae,Lysobacteraceae,False,False,True,Xanthomonadales,Lysobacterales,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
64bf64f2228ff2e947085790e20ab8fd,373,0.9932,0.027827,Idiomarina_sp.,Pantoea,False,False,True,midas_f_4701,Erwiniaceae,False,False,False,Enterobacterales,Enterobacterales,True,True,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
