asv,asv_len,midas_genus,best_hit_organism,best_cosine,naive_best_cosine,genus_concordant,novel,best_taxon_id,best_n_genomes
8119c42c5c3b6efc9f9c233ab5f514d9,373,syntrophorhabdus,Proteobacteria bacterium LacPavin_0920_SED1_MAG_45_15,0.9985,0.9902,False,False,1977087.0,1
8131f1467c5210f7f2fc8bd4e4926738,369,terrimonas,Ferruginibacter sp. ST_AS_maxbin.074,0.9971,0.9932,False,False,1940288.0,1
81321d8a1f8bf83849e940be8ebe3f98,392,ca_competibacter,Candidatus Competibacteraceae bacterium strain Fred_18-Q3-R57-64_MAXAC.287,0.9878,0.9844,False,False,2053538.0,1
81369b110d735f7be5344969d70e3af8,372,microvirga,Methylorubrum pseudosasae SLI 233,0.9985,0.9937,False,False,582670.0,101
8141ac6d9c13680602c30f2585b7d812,372,midas_g_1341,uncultured beta proteobacterium MFD00905.bin.1.253,0.999,0.9883,False,False,86027.0,4
814b28a9e3ade17fcedb4213c442e208,374,terrimonas,Cnuella takakiae strain DSM 26897,0.9956,0.9932,False,False,1302690.0,2
81509ff7ec9a638645a7b560dcef8e03,372,pelagibacterium,Cronobacter sakazakii strain cro360A2,1.0,0.9946,False,False,28141.0,1
815252c0d7759455347656a186e13fbe,374,dokdonella,Microcoleus sp. ARI1-A1 ARI1_A1,0.9937,0.9917,False,False,2818556.0,4
8154b224836ccb59367bf9b4ffa73bf9,374,babeliales,candidate division TM6 bacterium GW2011_GWF2_43_87,0.9985,0.9922,False,False,1619086.0,1
8193f5485969053aa122c13affe52916,374,syntrophomonas,Syntrophomonas wolfei strain UFZ-1H7,0.998,0.9927,True,False,863.0,12
81b33405415423bc8a36fce22dc73ca2,486,bacteria,Atopobiaceae bacterium AF91-08IFCA,0.8833,0.8896,False,True,2996876.0,1
81b8078739e6559f538f89a93c2b9429,387,midas_g_2126,Bacteroidia bacterium STL-BAC7,0.9995,0.9907,False,False,2044936.0,10
81bc976a842b7f49a43deea8e48ae0eb,374,midas_g_903,Patescibacteria group bacterium RYN_427,0.9976,0.9927,False,False,2052139.0,1
81c5fbd102214c2b21d8170b3d450cf6,374,desulforhabdus,Desulforhabdus sp. TSK,1.0,0.9893,True,False,2925014.0,2
81e951fa3bbca03a1188bb6d282d031c,304,bacteria,Candidatus Carsonella ruddii BO-GDGZ,0.9736,0.9688,False,False,114186.0,1
81fd53bf9a5b9db095c0544dcde899c6,374,paludisphaera,Aquisphaera sp. JC669,0.9946,0.9902,False,False,2712864.0,1
8269b45c5036e380e5f8da54c08f381a,373,midas_g_48908,Anaerostipes sp. D1020bin3,0.9927,0.9922,False,False,1872530.0,1
827923397265bcdadb2811c9b5f7f366,370,taibaiella,Edaphocola aurantiacus strain H2,0.9956,0.9883,False,False,2601682.0,5
8283a0aad44d0a6a318456bd3ff3cdd5,372,acidovorax,Polaromonas sp. 17-63-33,1.0,0.9956,False,False,1970413.0,1
82854f4b382ed37beba8f0c53cda2610,372,midas_g_40724,Nitrosopumilus sp. strain MGR_bin381,0.9873,0.9761,False,False,2024843.0,1
8286e640151590513fffd7c80a5c5803,373,midas_g_34955,Roseburia intestinalis PC335,0.9956,0.9946,False,False,166486.0,1
828a1b1fa99e247a05c41e3f13a5a663,370,midas_g_50708,uncultured Ignavibacteriaceae bacterium binchicken_co20_231,0.9966,0.9922,False,False,1162697.0,1
8290e46f019c7935dfde5768b2a3fc31,372,rhodobacteraceae,Acidimangrovimonas pyrenivorans KCTC 62192,0.999,0.9941,False,False,2030798.0,1
8293cb3498a8bc022975edb7ed7679f7,374,midas_f_43946,Candidatus Paceibacterota bacterium SO_2016_LW3_81,0.9976,0.9854,False,False,2053589.0,1
82a29f692253a38511348014db202411,374,ca_accumulibacter,Candidatus Accumulibacter meliphilus UW14,0.9995,0.9927,False,False,2211374.0,10
82b379b944922fe2e85dc1fd17534be8,375,iamia,Aquihabitans sp. G128,1.0,0.9893,False,False,2849779.0,1
82b97a3f69d64d4fa5fa892227634ce6,373,clostridium_sensu_stricto_1,Clostridium sp. D3029bin37,1.0,0.9912,False,False,1506.0,1
82dba64efee4ca8af889eaa2f64e2f35,373,ellin6067,Candidatus Cloacimonetes bacterium USST_maxbin.009,1.0,0.9946,False,False,2030808.0,1
82f01cb6b84420e18f1f7aed8630c878,372,shinella,Shinella zoogloeoides XJ20,1.0,0.9956,True,False,352475.0,23
830d0d10f5b349df40f4d47c6cad771c,374,bosea,Cronobacter sakazakii strain cro1539A1-2,0.9922,0.9893,False,False,28141.0,1
830d7d0655c152182d21e4c7cbde8731,372,brevundimonas,Caulobacterales bacterium strain UWPOB_CAULO2,0.9995,0.9927,False,False,2282150.0,1
83109d40cd04d64c0cda211c1e87a77d,371,midas_g_86204,uncultured Gammaproteobacteria bacterium binchicken_co27_378,1.0,0.9858,False,False,86473.0,1
8317562ebc444858349cc0b5230ccc00,304,bacteria,Candidatus Carsonella ruddii BO-GDGZ,0.9707,0.9668,False,False,114186.0,1
832794fa94d2a0fac44a3b34669d9c22,382,bacteria,Candidatus Hodgkinia cicadicola strain TETLON1,0.9902,0.9883,False,False,573658.0,1
832c6126b8f5ddf52a48b599bd930d4f,374,azonexus,Pirellulales bacterium ALOHA_ZT_43,0.999,0.9912,False,False,2715253.0,1
834746d6ec774d97cd6ba3cbd9597627,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.9995,0.9849,False,False,86473.0,5
834e8158e419c526138c9172a13e9537,374,bacteria,Chlamydiales bacterium JTS-AC372,0.9941,0.9907,False,False,2047757.0,1
83510109999914ef280e7549fd875f52,374,midas_g_3277,uncultured Chloroflexia bacterium MFD00392.bin.2.360,0.999,0.9937,False,False,1672391.0,1
835349c4f0b6ca49252ebf56af09f869,371,bacteria,Prevotella melaninogenica strain SCHI0034.S.9,0.9766,0.9756,False,False,28132.0,1
83622ee831a53b5795dca453bc597a5a,413,bacteria,Candidatus Peribacteraceae bacterium ETNP7_MAG_84,0.9775,0.9829,False,False,2735830.0,3
8368b3661e52aaced3a8e9abd3f80448,372,midas_g_171,uncultured Alphaproteobacteria bacterium MFD05442.bin.1.105,0.9956,0.9941,False,False,91750.0,1
8386a953222b10d5520cd61b976efbbd,371,midas_g_12845,Candidatus Paceibacterota bacterium UR_AS_maxbin.219,0.9971,0.9907,False,False,2053589.0,1
8387ed8a7bc7e5adf1657a3e663b8556,370,lentimicrobium,Lentimicrobium sp. RS341_metabat.bin.32,1.0,0.9897,True,False,2034841.0,1
83927c66e49661b09f2981e9f5436a05,374,midas_g_2898,uncultured Planctomycetota bacterium MFD09964.bin.2.7,0.9961,0.9893,False,False,120965.0,1
839c4248c8347f3b02235371fdbb0c36,372,midas_g_690,uncultured Alphaproteobacteria bacterium MFD01721.bin.1.104,0.999,0.9941,False,False,91750.0,1
83a5569a7201409e94f2ac6c3dd41eaa,391,defluviicoccus,Defluviicoccus vanus strain Ben 114,0.9971,0.9883,True,False,111831.0,1
83ac555e466ac754139554eca9aec78b,372,holosporaceae,uncultured Alphaproteobacteria bacterium MFD03066.bin.2.184,0.9956,0.9932,False,False,91750.0,2
83adaf3a09d08c93f2abea6a4c815592,370,petrimonas,Petrimonas sp. IBARAKI,1.0,0.9932,True,False,1978337.0,5
83bfd9b9d5c9ea35f843e133dd86097b,372,rhodobacter,Alphaproteobacteria bacterium B_bin_31_strict,0.9995,0.9932,False,False,1913988.0,1
83d42430394c5f2adbe703fd3343b73d,374,leptolinea,uncultured Anaerolineaceae bacterium OKU9,1.0,0.9907,False,False,310067.0,2
83d76839bcdf716ff92c8b4201fe77a4,374,midas_g_1424,Acidobacteria bacterium strain Rand_18-Q3-R56-63_MAXAC.181,0.9956,0.9829,False,False,1978231.0,1
83eeb239a11ff745fbd87e3757f4f611,374,midas_g_19549,Candidatus Obscuribacterales bacterium strain ACE_CYA2,1.0,0.9946,False,False,2364082.0,3
8407ab54eb4e8d88ae253657654575ae,373,fimbriiglobus,Fimbriiglobus sp. maxbin.043,0.9961,0.9883,True,False,1914235.0,2
8411ccca9ad761a55b0a15406e85d4fb,370,desulfovibrio,Fundidesulfovibrio sp. SG106,0.9985,0.9907,False,False,2922717.0,4
8414a5712bde54805a0b3e12e1684607,374,midas_g_5331,Pirellulaceae bacterium ME2001-08-13pf_3300042453_group1_bin193,0.9971,0.9893,False,False,2699754.0,1
8434d7f94562e24f6c594c4d43d04fa4,374,midas_g_2555,Polyangiaceae bacterium STL-MYX14,0.999,0.9927,False,False,2268199.0,1
844639b3678e425778922b92dd4d071b,374,legionella,Legionella sp. 515359,0.998,0.9927,True,False,2987757.0,2
845ebded608aa7a6bef4ae636f02a937,375,mycobacterium,Mycolicibacterium smegmatis FDAARGOS_1617,1.0,0.9941,False,False,1772.0,1
8466f2635d9fbf9c51a04877474f3d09,372,alcaligenes,Alcaligenes pakistanensis KUR1110,0.9995,0.9941,True,False,1482717.0,3
84828ae6549a795ffdf9ef075ea1a310,370,hassallia,Fulvivirgaceae bacterium PWU37,0.9971,0.9912,False,False,2782352.0,1
848451a3853d056f1b0b123b39ebf894,372,reyranella,Alphaproteobacteria bacterium RH-20apr16-174,0.999,0.9927,False,False,1913988.0,1
84870a5cb33d4c25e1b44fe695371394,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,1.0,0.9824,False,False,86473.0,5
84b768ad29c8475ec73313c49ed23898,372,bryobacter,Bryobacterales bacterium Salar_de_Ascotan_sediment_MAG_ASE11,0.998,0.9912,False,False,2026791.0,1
84bc76d221842dbfecf539a3cc71d23c,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.9995,0.9839,False,False,86473.0,5
84c2bf56296a8d7e095e02a38bd7c74f,391,dokdonella,Xanthomonadaceae bacterium AQ6-296,0.9893,0.9863,False,False,2511995.0,1
84ce2db29cdae508bca2727af0d676f9,374,parcubacteria,Candidatus Jorgensenbacteria bacterium clean5466,0.9897,0.9868,False,False,2268185.0,1
84fbd3d9d8a205884ae0697b6891f92e,374,midas_g_52,Solirubrobacterales bacterium CTOTU46450,1.0,0.9932,False,False,1909295.0,2
85378f305b0641620475dcd4d7f5647d,375,bacteria,bacterium UR_AS_maxbin.232,0.9937,0.9878,False,False,,1
85383fe997f831271fd196fbc652db30,372,aquicella,Gammaproteobacteria bacterium strain BBSC-SA02,0.9961,0.9858,False,False,1913989.0,1
8538a40e4163fb64d269ea09e781cddd,374,chthoniobacter,Chthoniobacter sp. LakeFargette_0920_ALND_MAG_63_25,0.9985,0.9868,True,False,2510640.0,1
853909486e41b573fd0ff4cd03c6a72e,374,midas_g_32820,Psychrobacillus sp. Z8,0.9917,0.9902,False,False,2325572.0,2
85445783ba3d7cdde41bac89a1a62db7,374,longilinea,uncultured Leptolinea sp. binchicken_co27_72,0.9971,0.9883,False,False,904068.0,1
85491662ea730f70860be7fa8e72a1d8,370,lentimicrobium,Lentimicrobium sp. CTOTU40361,0.9985,0.9888,True,False,2034841.0,5
856f4e976cd8cb16d80b01f36ee9721a,374,midas_g_269,uncultured Thermoleophilia bacterium MFD02979.bin.1.60,1.0,0.9941,False,False,1497501.0,2
857d41a565cd167454dfc63a7c1e0bf1,374,sandaracinus,Deltaproteobacteria bacterium strain UWPOB_DELTA5,0.9995,0.9902,False,False,2026735.0,1
8586aa0698f3e5a36f54c1aae303bff1,372,midas_g_31,Ignavibacteria bacterium strain Hirt_18-Q3-R61-65_BATAC.72,0.9995,0.9888,False,False,2053306.0,1
85897744f8f37ded7aed36b8f37c4d1a,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.999,0.9868,False,False,86473.0,5
858e628ffc2797936e1164415dce93c9,372,ca_competibacter,Massilibacterium senegalense strain mt8,0.9917,0.9897,False,False,1632858.0,2
85a2b6f76d68688399aa4b933914ce8e,372,pleomorphomonas,Pleomorphomonas diazotrophica strain R5-392,1.0,0.9922,True,False,1166257.0,1
85af453749b8bfa2a4fd6ff0eacfba35,374,thauera,Thauera sp. GDN1,1.0,0.9932,True,False,2944810.0,12
85b3828cd1148b869a305d453acbcf19,372,dongia,Rhodospirillaceae bacterium SYSU D60009,0.999,0.9956,False,False,2268030.0,1
85bca76ce4d392240944116ba5861980,411,bacteria,Opitutaceae bacterium SMAG_U6159,0.9648,0.9727,False,False,2006848.0,1
85bcdf9057ab9d5f86df9a303b3a2bf4,376,midas_g_2842,Chloroflexi bacterium strain ANAER1,1.0,0.9829,False,False,2026724.0,5
85d372bb7cdff601979f30bd52237c90,370,midas_g_71905,Chitinophagaceae bacterium UBA1930,0.9985,0.9932,False,False,1951544.0,1
85dd0f6e2062b578dca9e68b4a140623,370,midas_g_2383,uncultured Bacteroidales bacterium MFD02979.bin.2.38,0.9985,0.9893,False,False,194843.0,1
85f670579d1c3a7766ce8df552cb1a83,372,rhodobacteraceae,Tabrizicola sp. DRYC-M-16,1.0,0.9917,False,False,2486418.0,4
85f6db727b9f9f28fa57d33177a6f386,372,devosia,Devosia sp. YR412,0.9995,0.9961,True,False,1881030.0,1
85faab1d1a1151eae6b9e3dc93dd6ff7,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.9995,0.9849,False,False,86473.0,5
8610ab5b544c955b922c6254c75f3649,371,sporomusaceae,uncultured Negativicutes bacterium MFD01476.bin.2.108,0.9912,0.9902,False,False,1294148.0,1
861ca30bbc00e08cfd14bc8ca1da7da0,395,dokdonella,Escherichia coli CPE_E1181,0.9897,0.9927,False,False,562.0,1
8627abc0dbaf300f3c0c6a4975977b77,382,midas_g_24506,Patescibacteria group bacterium BF4_68,0.9971,0.9878,False,False,2052139.0,1
862ec4f66343b35b148d8435e049742d,543,bacteria,Atopobiaceae bacterium AF91-08IFCA,0.8003,0.9263,False,True,2996876.0,1
8636a99c1c64f0037ee03b478eda072e,392,dokdonella,Xanthomonadaceae bacterium PS02065,0.9985,0.9878,False,False,2991473.0,3
863c46a536cdc0f8941d699100de2c3b,374,thauera,Thauera mechernichensis #50 (MBG-DUTH)/TV-105 (ELTE) strain #50 (MBG-DUTH)/TV-105 (ELTE),0.9971,0.9951,True,False,82788.0,1
8644690edb4430ac35826c049acbee1c,373,bd1-7_clade,uncultured Gammaproteobacteria bacterium MFD00905.bin.3.260,1.0,0.9912,False,False,86473.0,1
864c17e1537b128871e11b4ced49c73b,375,midas_g_8849,Anaerolineae bacterium strain UWPOB_ANAER4,0.9971,0.9902,False,False,2052143.0,2
8656a5a9b16758e2e756add32d5a9d37,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.9995,0.9814,False,False,86473.0,5
8657430a9844b132807257d61056cc19,373,syntrophorhabdus,Syntrophorhabdaceae bacterium STF1_97,0.999,0.9883,False,False,2660714.0,1
8688ae448e2ba483ec812210ca9eddbb,374,clostridia_vadinbb60_group,uncultured Clostridia bacterium E0_RM__bin80,0.9976,0.9946,False,False,244328.0,2
869d97dec290a103b9955f8c63940441,374,puniceicoccaceae,Verrucomicrobiota bacterium OTE_75_metabat_8,0.9922,0.9873,False,False,2026799.0,1
86a1c48207cf91af5f7d1bf3eaa7d317,372,midas_g_16683,Rhodothermia bacterium strain UWPOB_RHODO1,0.9937,0.9897,False,False,2497633.0,1
86b97bab65f9ada5fa58dabb8666b964,374,midas_g_3374,Cronobacter dublinensis strain cro2845B2,0.9937,0.9883,False,False,413497.0,1
86cab820dbd5dadd39536650ebf60471,389,midas_g_31688,Roseibium alexandrii 009aae42-0690-4252-ae99-41c383318c71,0.9966,0.9951,False,False,388408.0,2
86d82368714a7899de82d29003dd6652,392,ca_leptovillus,Clostridioides difficile strain CD079,0.9932,0.9927,False,False,1496.0,1
86dc6da8c8444af0e2e1f8063d6efb84,374,midas_g_46066,Anaerolineae bacterium clx_SAG14,0.9937,0.9863,False,False,2705084.0,1
86f32e238f24ec09c7a9850ceb02eee2,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.9995,0.9834,False,False,86473.0,5
871359e9c24ecdcbdf369b728b0355de,370,midas_g_171,Verrucomicrobiota bacterium AS_Ams2_Bin42,0.9937,0.9907,False,False,2026799.0,3
8717744be592c8beffade9c24a1887b2,374,azonexus,Betaproteobacteria bacterium strain EsbW_18-Q3-R4-48_MAXAC.050,1.0,0.9932,False,False,1891241.0,3
87394203db44b5f931e65034c622ca24,376,iamia,Iamia sp. SMAG_U2050,0.9995,0.9932,True,False,2722710.0,1
875725c452a69e79bf64a8aa775e4409,370,runella,Runella defluvii strain DSM 17976,0.999,0.9907,True,False,370973.0,1
875c468132a95a1d4fa4398591637eb3,374,bdellovibrio,Bdellovibrionales bacterium GL114_DN_metabinner_3,0.9985,0.9907,False,False,2053517.0,1
878373e79c05a9c44b8799d5b674c104,374,anaerolineaceae,uncultured Chloroflexia bacterium MFD01721.bin.2.179,0.9976,0.9927,False,False,1672391.0,1
878441a6f394d3e2fd5264ed8249c686,372,midas_g_32221,Alphaproteobacteria bacterium Ga0077535,0.9971,0.9897,False,False,1752192.0,1
8789001e7eb3e0b99f7223e0c6d1ffa7,392,lysobacter,Xanthomonadaceae bacterium 2PA,0.998,0.9917,False,False,2502194.0,11
878953a1c5c8a9ee61cc28b66f2ad9aa,374,midas_g_86814,Oligoflexales bacterium SLM_LV1_0830-J15,0.9917,0.9873,False,False,2687297.0,1
87a2f37909c971f4a47bc2ef7d8a5f87,375,babeliales,Candidatus Bathyarchaeota archaeon strain SZUA-518,0.9985,0.9858,False,False,2026714.0,1
87ba798168a67e3bbb9492c47b67b378,374,pirellula,Pirellulaceae bacterium BC2.51,0.998,0.9868,False,False,2699754.0,1
87cab3e2b10ea8dffd447f7d07a1f726,372,fluviicola,Microcoleus sp. Aus8_D3,0.9971,0.9897,False,False,2818633.0,4
87ccf66636b08841ae0a6e7b81998ebc,368,flavobacterium,Candidatus Saccharimonas sp. ST_AS_maxbin.027,1.0,0.9922,False,False,1917697.0,1
87d478273053695c737201eb63b00714,374,midas_g_8589,Planctomycetes bacterium strain SpSt-550,0.9971,0.9863,False,False,2026780.0,1
87d832a72766fc4873fb02c520336a9d,376,midas_g_18447,Armatimonadetes bacterium strain UWPOB_ARMA1,0.9956,0.9937,False,False,2033014.0,1
87dac428e820a6ed66f16d9d23a70330,374,midas_g_859,uncultured Chloroflexia bacterium MFD00392.bin.3.302,0.999,0.9814,False,False,1672391.0,1
87ec65202e592d81d47b66d1484732df,374,rhodococcus,Rhodococcus sp. PvP104,1.0,0.9951,True,False,2817911.0,1
87f5e8e34a8c3f3c17506d3b3b022221,378,methanoregula,uncultured Methanoregulaceae archaeon MFD00905.bin.2.207,0.999,0.9907,False,False,1392423.0,1
880ad6f7b86b9c14dd88632e92fd22d3,374,legionella,Legionella nautarum strain 1224,0.9976,0.9912,True,False,45070.0,2
881f69e0907491e17f7a3315c386b873,374,midas_g_19225,Synechococcus sp. UW140 JJ-DHS1A4C2-339-1-mx-bin518,0.9995,0.9956,False,False,368503.0,1
882839cd630f1c4d939b168ed4e18be3,372,ca_competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,0.999,0.9858,False,False,86473.0,5
882fb75915aa95758cd528349e72cc6d,375,propioniciclava,Propionibacteriaceae bacterium YIM S02567,0.9966,0.9907,False,False,2775081.0,2
883359b5b4b3b8057c6c9df5d67f1f49,373,midas_g_87066,Planctomycetota bacterium ME2002-05-24pf_3300042563_group1_bin246,0.9907,0.9858,False,False,2026780.0,1
88384645c2dd772f4809784135afc83b,370,desulfovibrio,Desulfovibrio mexicanus strain DSM 13116,0.998,0.9902,True,False,147047.0,2
884a30f70e02008563ffe541fddc87e4,374,midas_g_310,Armatimonadota bacterium AnMBR.bin211,0.9976,0.9902,False,False,2033014.0,1
8853b3726f4d23591bf960c966fec781,375,permianibacter,Permianibacter sp. 21I_052.bin.6,0.9927,0.9868,True,False,1971231.0,1
8854f58eb093e29f1c82b0ac470314a8,373,sphingopyxis,Sphingopyxis sp. A1-SPW-19,1.0,0.9897,True,False,1908224.0,4
88665092af198aaeba6eb0d37f7430da,372,swb02,uncultured Pseudomonadota bacterium MFD00822.bin.2.156,0.9985,0.9897,False,False,153809.0,2
886de9165cfb8bade1e0a2b06b50600c,374,bdellovibrionaceae,Bdellovibrio sp. CG10_big_fil_rev_8_21_14_0_10_47_8,0.9976,0.9868,False,False,1975526.0,1
889ea68f9c9a37961b1689dd92ffadd9,373,idiomarina_sp.,uncultured Pantoea sp. strain S3C18100_SP226,0.9932,0.9888,False,False,218084.0,3
88b2f675a406bf48a97955797e022f19,375,mycobacterium,Mycolicibacterium chitae strain JCM 12403,1.0,0.9927,False,False,1792.0,3
88c682d86d5979e60d9f98cac1436714,531,bacteria,Atopobiaceae bacterium AF91-08IFCA,0.8047,0.9272,False,True,2996876.0,1
88c79ee8e6e9a5c8d591528a4b7e9b72,374,midas_g_27365,Proteiniclasticum sp. BAD-10,0.9951,0.9941,False,False,2804028.0,1
88d408dbcb2fef174d7d9b9e8fafa984,372,ideonella,Rubrivivax sp. G_RUBR1,0.9995,0.9956,False,False,50259.0,2
88dc9b1bf64124875974e6e8ce1bb2e0,374,dietzia,Dietzia sp. 2505,1.0,0.9941,True,False,3156457.0,10
88ddec40c60b24d2aaedb9c34c8269b1,370,chryseobacterium,Chryseobacterium sp. EO14,1.0,0.9922,True,False,2950551.0,12
88f114252460d0457b544b569f6a1240,373,gemmata,Gemmataceae bacterium STL-PLA24,0.9951,0.9893,False,False,2052164.0,2
88f57ec4ded8c80d91da02f87d0a0e37,374,bdellovibrio,Bdellovibrionaceae bacterium UBA2316,1.0,0.9922,False,False,1961505.0,2
89062dbf70addd191fd6ba9183ef311c,373,pseudomonas,Pseudomonas peli CJ30,0.9995,0.9941,True,False,592361.0,16
890c779ae22cf5d3afda25cd0c85f064,374,sm1a02,Planctomycetes bacterium strain UWPOB_PLANC2,0.9932,0.9878,False,False,2026780.0,2
890e8a8aa9fa36907365cd72def44783,375,ornithinimicrobium,Serinicoccus chungangensis strain CCUG 59777,1.0,0.9932,False,False,767452.0,2
892bb109ba2351cff34fdfe14e44d6bd,374,midas_g_1097,uncultured bacterium SRR5576004_bin.38_CONCOCT_v1.1_MAG,0.998,0.9897,False,False,77133.0,1
8933321e7dbdf47e55a1ec83a6517e09,372,reyranella,Reyranella aquatilis strain KCTC 52223,1.0,0.9937,True,False,2035356.0,5
8943d9f238aa1e73a7877d7c068c7060,374,endomicrobiaceae,Endomicrobia bacterium strain Lab288P4bin38,0.9966,0.9922,False,False,2660713.0,1
897501452af318285509c469c96d8dcc,374,gemmatimonas,Gemmatimonas sp. ME2017-07-08_3300042568_group7_bin69,0.9985,0.9907,True,False,1962908.0,1
8977ed171e1e89ca8f5b92ea3e936df1,374,ruminiclostridium,Candidatus Brocadia sp. strain SB37,0.999,0.9922,False,False,2172549.0,1
8985bf411df0ec5ab6efa6c3f9ddb777,370,midas_g_8672,Chitinophagales bacterium UW1SPNA035,0.999,0.9863,False,False,2448779.0,1
89ada24fe50a60143e144e668ab1e347,391,flavitalea,Chitinophagaceae bacterium 26_gen_w_cov.16,0.9902,0.9927,False,False,1869212.0,1
89ba9292f33c9346f5643c4d7058227b,372,rhizobiaceae,Rhizobiaceae bacterium strain ACE_PRO27,0.9995,0.9956,True,False,1913961.0,2
89e303ece25737335d1269b85cb34232,374,midas_g_117931,uncultured Armatimonadetes bacterium MFD02416.bin.3.344,0.9946,0.9888,False,False,157466.0,1
89e53eacc3f92ffd4d51d8038b48f425,382,bacteria,Kaistella sp. CTOTU49499,0.9844,0.9868,False,False,2782235.0,2
89e99832f9e259d12d5ab068500e74ae,375,luteolibacter,uncultured bacterium CTOTU24494,1.0,0.9893,False,False,77133.0,2
8a16e9755fcdef6073902dad4abff9bf,374,midas_g_26909,Proteobacteria bacterium strain SW_67,0.9917,0.9839,False,False,1977087.0,5
8a4511bf2e068fbce933461947f99314,374,midas_g_344,Caldilineaceae bacterium strain ACE_CHL8,0.9966,0.9927,False,False,2614250.0,1
8a6bdbec77433db16e9685f778def9b3,375,micrococcales,Ornithinimicrobium murale DSM 22056,0.999,0.9941,False,False,1050153.0,4
8a7375280adf8cd6889445a727753c68,374,azonexus,uncultured bacterium CTOTU26046,0.999,0.9922,False,False,77133.0,3
8a8d8511bc33506d145c9a7441b7a342,374,ca_competibacter,Candidatus Competibacteraceae bacterium strain Fred_18-Q3-R57-64_MAXAC.287,0.9917,0.9893,False,False,2053538.0,1
8a935228517a20b4bc3fa5def7bc6b76,372,ca_woesebacteria,Candidatus Woesebacteria bacterium LacPavin_0920_WC90_MAG_37_8,0.9961,0.9941,False,False,2026804.0,1
8a9c97139a7d864eda93a0dc3e73ecb9,374,zoogloea,Zoogloea sp. strain Aved_18-Q3-R54-62_BAT3C.309,1.0,0.9927,True,False,49181.0,3
8aa2b6ffca297590994787fcaed820c3,374,sm1a02,Phycisphaerales bacterium SMAG_U10619,0.9995,0.9902,False,False,2052180.0,1
8ab3e543517c511b8d789920e9321dff,374,christensenellaceae_r-7_group,Candidatus Gastranaerophilaceae bacterium C039_35,0.9976,0.9932,False,False,3022870.0,1
8acd2cc5a2c7b85fba48d8e622bfa1e3,393,mesorhizobium,Hyphomicrobiales bacterium Ske_MAG2,0.9937,0.9912,False,False,1909294.0,1
8ad6d06a0dcc9d3fbb946a22225278df,519,bacteria,Atopobiaceae bacterium AF91-08IFCA,0.8184,0.9155,False,True,2996876.0,1
8b048fa8f0d508cd79e765ec9551c2b9,378,methanoregula,uncultured Methanoregula sp. 16354076-71c5-4ad2-a3f6-d0882f86870f,0.9971,0.9844,True,False,1005933.0,1
8b063e5e0fb86c27a4c162352e7efcbe,373,midas_g_7617,Candidatus Latescibacteria bacterium strain CROMO_A_102,1.0,0.9883,False,False,2053570.0,1
8b1d0613158faf0a281ab4845d7ba119,374,babeliales,Candidatus Babeliaceae bacterium strain CSBr16_89,0.9961,0.9922,False,False,2545253.0,1
8b42e63e1fe8e14326fe559f8a2cce81,372,prosthecomicrobium,Prosthecomicrobium hirschii R2D2,1.0,0.9961,True,False,665126.0,3
8b4539bc106db14b9be0549224c5b3a1,374,midas_f_3092,Bacteriovoracaceae bacterium nzgw165,0.9932,0.9902,False,False,2081706.0,1
8b541735f380a800e25b1e0a7f433262,374,ca_accumulibacter,Candidatus Accumulibacter meliphilus UW14,1.0,0.9932,False,False,2211374.0,10
8b56eb59f25579bad80448cce326a327,372,planctomicrobium,Planctomicrobium sp. OFTM320,0.9941,0.9907,True,False,2608787.0,1
8b67dfa2a79dae8d6eb2e39044eafc85,373,midas_f_8814,uncultured Chloroflexia bacterium MFD01721.bin.1.56,0.9932,0.9888,False,False,1672391.0,1
8b6fc012c68aa1e335fab6f8dbd08308,370,midas_g_1363,Bacteroidetes bacterium strain Lyne_18-Q3-R50-59_BATAC.464,0.9995,0.9937,False,False,1898104.0,4
8b9ca2a0047982617fe0fe38fabda77f,370,deinococcaceae,Deinococcus indicus strain CGMCC 1.18440,1.0,0.9858,False,False,223556.0,1
8ba1e1b5947dcb79440dcd41baacaf8e,372,clostridium_sensu_stricto_7,Clostridium sp. ZS2-4,0.9985,0.9912,False,False,2987703.0,1
8ba60d1574b8e36ac1407de6aab26749,372,bacteria,Candidatus Hodgkinia cicadicola TETAUR3,0.9844,0.9839,False,False,573658.0,2
8ba66b02ddd19314ed0e6de5965a410b,372,midas_g_7235,uncultured Candidatus Solibacter sp. ERP113451_co1_169,0.9995,0.9937,False,False,708629.0,1
8bd64cc40d2639d5c4f750b67be46809,370,ferruginibacter,Ferruginibacter sp. MAG_MBR_H10.86,0.9985,0.9937,True,False,1940288.0,2
