parameter,ASV,rho_interp,p_interp,n_interp,rho_meas,p_meas,n_meas,q_interp,q_meas,confirmed
N_Ax-1 [mg/L],Azonexus.1,-0.5684403314573387,1.3522525339631275e-05,51,-0.6658951261141841,6.862383097619436e-06,37,0.000352344193839,0.0002307025811789,True
Ax_time [minutes],Pseudofulvimonas.1,-0.4793962527455173,1.3522291008738291e-05,75,-0.4793962527455173,1.3522291008738291e-05,75,0.000352344193839,0.0004168825871634,True
MLSS [avg],Flexifilaceae.58,0.5415228204130449,1.3622034825034952e-05,57,0.5577059037994613,1.1809443902686109e-05,54,0.0003544460997869,0.0003745349013666,True
N_Ax-1 [mg/L],Flavobacterium.12,-0.5681546556195696,1.3688523781107655e-05,51,-0.6567153447949213,1.0135960218136664e-05,37,0.0003558415416802,0.0003257423444693,True
N_Ax-2 [mg/L],Flavitalea.5,0.5779431447417862,1.3704037047036137e-05,49,0.6002544387532022,0.0007332682400881,28,0.0003558415416802,0.0118007653250918,True
denitrification rate [mg NO2–N  h−1],Terrimicrobium.3,0.6423723242478835,1.3746930034848053e-05,38,0.6585511856542049,7.609767225831205e-05,30,0.0003567091328007,0.0017733132154934,True
denitrification rate [mg NO2–N  h−1],Luteimonas.7,-0.6422827010529417,1.379722986556318e-05,38,-0.6501956997516936,0.0001005723360668,30,0.0003577675904147,0.0022382626564067,True
Ax_time [minutes],Halomonas.3,-0.4785769231156923,1.4056192571028116e-05,75,-0.4785769231156923,1.4056192571028116e-05,75,0.0003625938201599,0.0004313958279675,True
denitrification rate [mg NO2–N  h−1],Rhodobacteraceae.16,-0.6418025794300278,1.4069562419607804e-05,38,-0.6264051509133586,0.0002129325988368,30,0.0003625938201599,0.0042567520045356,True
denitrification rate [mg NO2–N  h−1],Kiritimatiellae.8,-0.6418025794300278,1.4069562419607804e-05,38,-0.6349697484951592,0.0001637125496418,30,0.0003625938201599,0.0034051776074702,True
Ax_time [minutes],Actinobacteria.4,-0.4784179859492229,1.4162014214472956e-05,75,-0.4784179859492229,1.4162014214472956e-05,75,0.0003633795961486,0.000432949062233,True
Ax_time [minutes],Idiomarina_sp..1,-0.4784179859492229,1.4162014214472956e-05,75,-0.4784179859492229,1.4162014214472956e-05,75,0.0003633795961486,0.000432949062233,True
peakN2O [mg/L],Comamonadaceae.9,-0.5285247340101942,1.4205392395190985e-05,60,-0.5139644473593706,5.981206690199996e-05,55,0.0003640857553603,0.0014426968849227,True
Ax_time [minutes],Flavobacteriales.10,-0.4781361607862296,1.4351486706434365e-05,75,-0.4781361607862296,1.4351486706434365e-05,75,0.0003669207811073,0.0004366137071135,True
N_Ax-1 [mg/L],Aminobacter.3,-0.567021670491747,1.436557873616862e-05,51,-0.7003098440530802,1.39973677971663e-06,37,0.0003669415478264,5.515595958868319e-05,True
N_Ax-2 [mg/L],Prosthecobacter.2,0.5767540152155536,1.4410222743923687e-05,49,0.6307297495815387,0.0003204803459281,28,0.0003675828005017,0.006037349267497,True
N_Ax-1 [mg/L],Anaerolineaceae.31,0.5666808234193059,1.457523538442353e-05,51,0.6639940270708079,7.447832648658202e-06,37,0.0003710373689708,0.0002488725675938,True
N_Ax-2 [mg/L],Anaerolineae.19,-0.576073920938533,1.4829042896202036e-05,49,-0.5569815179370937,0.0020793722388741,28,0.0003757190161411,0.0279441258117078,True
N_Ax-1 [mg/L],Holophagaceae.1,-0.566004819255716,1.4999432203751094e-05,51,-0.6839131070186681,3.0655447875545297e-06,37,0.0003790152025964,0.0001135228781658,True
N_Ax-2 [mg/L],Ca_Competibacter.153,0.5755729993745917,1.5144670286472047e-05,49,0.5977800823731529,0.000781408338846,28,0.0003813866242884,0.0124540924574408,True
Ax_time [minutes],Dermatophilaceae.2,-0.4769511467740544,1.517437279893024e-05,75,-0.4769511467740544,1.517437279893024e-05,75,0.0003813866242884,0.0004585350454828,True
denitrification rate [mg NO2–N  h−1],Sphingopyxis.14,-0.6398322820034812,1.523927077260977e-05,38,-0.6371088519530536,0.0001531210782807,30,0.0003827620579569,0.0032051985574164,True
denitrification rate [mg NO2–N  h−1],Chitinophagaceae.14,-0.6394749979194212,1.5460641716360898e-05,38,-0.6810222402865098,3.43992611820599e-05,30,0.0003875830363531,0.000915154559997,True
N_Ax-1 [mg/L],Ca_Competibacter.57,0.5652318814185572,1.549840902932661e-05,51,0.5754698346862231,0.0001943717007109,37,0.0003881720399205,0.0039358700868293,True
denitrification rate [mg NO2–N  h−1],Verrucomicrobiaceae.6,-0.6394019713154588,1.5506247867123524e-05,38,-0.6549538095193607,8.589386991786764e-05,30,0.0003881720399205,0.0019551140231087,True
N_Ax-1 [mg/L],Ignavibacteria.5,0.5650832309599406,1.5596111161577686e-05,51,0.5771968117461476,0.0001840133310745,37,0.0003897873095843,0.0037526096510079,True
Ax_time [minutes],Dokdonella.20,0.4763590282863624,1.5601852178978427e-05,75,0.4763590282863624,1.5601852178978427e-05,75,0.0003897873095843,0.0004678467451681,True
denitrification rate [mg NO2–N  h−1],Chitinophagaceae.19,-0.639161910504002,1.565703506884951e-05,38,-0.6544779985425938,8.727038224734694e-05,30,0.0003903224039621,0.0019826947631335,True
Ax_time [minutes],Ca_Villigracilis.9,-0.4758786076326637,1.5956922499097793e-05,75,-0.4758786076326637,1.5956922499097793e-05,75,0.0003965516572183,0.0004762177270282,True
Ax_time [minutes],Spirochaetaceae.30,0.4756895314010781,1.6098722085753835e-05,75,0.4756895314010781,1.6098722085753835e-05,75,0.0003990213560451,0.000479537053126,True
N_Ax-1 [mg/L],Stenotrophomonas.2,-0.5642872662558225,1.6129011385917018e-05,51,-0.6265245273982263,3.3486315652956475e-05,37,0.0003992460877599,0.0008954235096083,True
denitrification rate [mg NO2–N  h−1],Planctomycetales.1,-0.6382016672581744,1.627364899528628e-05,38,-0.6406794802163597,0.0001367922540587,30,0.0004022970062073,0.0029029944795721,True
Ax_time [minutes],Bdellovibrionaceae.9,-0.47537568946216,1.633668953638314e-05,75,-0.47537568946216,1.633668953638314e-05,75,0.0004033254224451,0.0004838683701588,True
N_Ax-2 [mg/L],Thauera.48,0.573514500495693,1.6507842139265183e-05,49,0.5863059893172866,0.001042478015682,28,0.0004064840055561,0.0157658464030298,True
denitrification rate [mg NO2–N  h−1],Ignavibacteriales.11,-0.6377215456352606,1.6590185601644007e-05,38,-0.6259293399365919,0.0002160160178414,30,0.0004082444298638,0.0043046749781538,True
N removal (ppm) [N-ppn],Aquimonas.5,0.5776750278441909,1.7149492649746645e-05,48,0.606185124483963,0.0010291160758105,26,0.0004206321127423,0.0155712758484678,True
N_Ax-2 [mg/L],Nordella.1,0.5723621655859604,1.73194411072174e-05,49,0.5932023366967605,0.0008777753532772,28,0.0004245237600384,0.0137592712298328,True
peakN2O [mg/L],Holophagaceae.5,-0.5239470366707407,1.7368791975803928e-05,60,-0.4744679245306741,0.0002525280993828,55,0.0004254562487562,0.004938152347407,True
peakN2O [mg/L],Comamonadaceae.54,-0.5238529792186859,1.7440160335834662e-05,60,-0.4759343890347026,0.0002401155760056,55,0.0004269265013895,0.0047189631309473,True
N_Ax-1 [mg/L],Leadbetterella.14,-0.5623949973678063,1.7464072341724713e-05,51,-0.6930224053711193,1.9957013433864555e-06,37,0.0004272338893741,7.615227291564424e-05,True
Ax_time [minutes],Ca_Competibacter.50,-0.4737395064341724,1.7631374636854397e-05,75,-0.4737395064341724,1.7631374636854397e-05,75,0.0004304870024085,0.0005163638626139,True
Ax_time [minutes],Anaerolineae.24,-0.4736052027230086,1.7741790255958912e-05,75,-0.4736052027230086,1.7741790255958912e-05,75,0.000432341229521,0.0005186290709864,True
denitrification rate [mg NO2–N  h−1],Ca_Competibacter.32,0.6360742125431882,1.7719388653635738e-05,38,0.6506715107284604,9.9010122782589e-05,30,0.000432341229521,0.002208784858605,True
denitrification rate [mg NO2–N  h−1],Comamonadaceae.34,-0.6358975000405956,1.7844589240608818e-05,38,-0.7224078961670453,6.559556075778383e-06,30,0.0004345648350666,0.0002219493375111,True
N_Ax-2 [mg/L],Thauera.32,0.5713737721499219,1.8044699275434133e-05,49,0.6202867764206055,0.0004296933911382,28,0.0004388699484409,0.0076188597549142,True
denitrification rate [mg NO2–N  h−1],Niabella.2,-0.63540656682756,1.8196657509390253e-05,38,-0.6615180233809297,6.878226061831924e-05,30,0.0004422798700199,0.0016160482296286,True
peakN2O [mg/L],Dinghuibacter.2,-0.5228039026525312,1.8254821971797462e-05,60,-0.4704231804074872,0.0002898523746512,55,0.0004434071508643,0.0055537627265195,True
denitrification rate [mg NO2–N  h−1],Bryobacter.12,-0.6345856093298514,1.8799567936227524e-05,38,-0.6250204080550866,0.0002220163966739,30,0.0004551697191766,0.0044102383141704,True
N_Ax-1 [mg/L],Sediminibacterium.5,-0.5602691993843969,1.9085086942877374e-05,51,-0.6447431241031284,1.6534770993850904e-05,37,0.0004614886865204,0.0004878924054497,True
N_Ax-2 [mg/L],Flavobacteriaceae.1,0.5699809012659524,1.9114318207312625e-05,49,0.7032018741500154,2.99886524890378e-05,28,0.0004618986657354,0.0008179339773662,True
N_Ax-2 [mg/L],Spirochaetaceae.24,0.5699418456357207,1.9145134651712137e-05,49,0.5238795588319984,0.004219424313381,28,0.0004623464000453,0.049923222562622,True
denitrification rate [mg NO2–N  h−1],Flavobacterium.11,-0.6336405118404932,1.951614743471898e-05,38,-0.6245019070062918,0.0002255050674998,30,0.0004700992619918,0.0044653989565653,True
N_Ax-1 [mg/L],Hydrogenophaga.6,-0.5594969713451181,1.9707523404548096e-05,51,-0.6853445681883391,2.868486314037084e-06,37,0.0004737990850454,0.0001068562253278,True
peakN2O [mg/L],Anaerolinea.5,0.5207777970304198,1.9928969939626097e-05,60,0.5374962848405259,2.3217601872433208e-05,55,0.0004775971299225,0.0006578530264957,True
denitrification rate [mg NO2–N  h−1],Cytophaga_xylanolytica_group.1,-0.6329203294061225,2.007880179052603e-05,38,-0.6497198887749269,0.0001021564703445,30,0.0004802701318299,0.0022676856679599,True
denitrification rate [mg NO2–N  h−1],Rhodoplanes.1,0.6327697608025812,2.019828720336133e-05,38,0.6771117732620463,3.9688617545548115e-05,30,0.0004825146387469,0.0010153941092444,True
denitrification rate [mg NO2–N  h−1],Azonexus.1,-0.6325220482884794,2.0396272122296704e-05,38,-0.6581262974374184,7.720026806902426e-05,30,0.0004866263402672,0.001793676746854,True
denitrification rate [mg NO2–N  h−1],Ferruginibacter.23,-0.6324402077832088,2.046207078235531e-05,38,-0.6254535289598252,0.0002191389441342,30,0.0004878868271141,0.0043585999503589,True
denitrification rate [mg NO2–N  h−1],Pannonibacter.1,-0.6319600861602949,2.0851991414186797e-05,38,-0.6478166448678602,0.0001087176039252,30,0.0004959267869524,0.0023813103105581,True
denitrification rate [mg NO2–N  h−1],Pseudoxanthomonas.6,-0.6319600861602949,2.0851991414186797e-05,38,-0.6387762363092929,0.0001452921524344,30,0.0004959267869524,0.003050357197629,True
N_Ax-2 [mg/L],Aquimonas.1,0.5675298712594501,2.113940996581176e-05,49,0.7117224955759244,2.1681591479648488e-05,28,0.0005014945144789,0.000620497078787,True
peakN2O [mg/L],Enterococcus.3,-0.5186327906296497,2.1855664896656267e-05,60,-0.4696685861538535,0.0002973472659866,55,0.0005168569401236,0.0056559092449595,True
denitrification rate [mg NO2–N  h−1],Gemmobacter.1,-0.6303907497356541,2.2174174589222665e-05,38,-0.6397278582628263,0.0001409852713609,30,0.0005230741811407,0.0029658913625128,True
N_Ax-1 [mg/L],Thauera.81,-0.5565481027606285,2.226064428813765e-05,51,-0.6754544728342492,4.506035192832471e-06,37,0.0005247849256523,0.0001602452379346,True
Ax_time [minutes],Williamwhitmaniaceae.1,0.4682392721223904,2.2719427460144786e-05,75,0.4682392721223904,2.2719427460144786e-05,75,0.0005332616707348,0.0006443196760532,True
denitrification rate [mg NO2–N  h−1],Bacteria.89,-0.6295594780457259,2.2905036482355513e-05,38,-0.6197437972386249,0.0002598584466394,30,0.000537283040928,0.0050562779387676,True
denitrification rate [mg NO2–N  h−1],Hydrogenophaga.1,-0.6294435059343984,2.300872494686731e-05,38,-0.6318294207649279,0.0001804405563337,30,0.0005393789882404,0.0037039911583541,True
N_Ax-1 [mg/L],Rhodobacter.1,0.5554820468155471,2.3256294567167935e-05,51,0.6146119279058512,5.187830270667871e-05,37,0.0005438272735175,0.001275246741926,True
denitrification rate [mg NO2–N  h−1],Hydrogenedensaceae.16,-0.6290777350447515,2.333855891250056e-05,38,-0.6990096467432679,1.73139972390837e-05,30,0.0005450734196665,0.0005080176215164,True
N_Ax-2 [mg/L],Paracoccus.16,0.564986403834047,2.3448203959392693e-05,49,0.557146050182876,0.0020716937781457,28,0.0005460831788729,0.0278564161937587,True
Ax_time [minutes],Anaerolinea.5,0.467431959425745,2.357223339477688e-05,75,0.467431959425745,2.357223339477688e-05,75,0.0005471346585308,0.000666096101496,True
denitrification rate [mg NO2–N  h−1],Pseudoxanthomonas.21,-0.6288392956113552,2.3555882761244244e-05,38,-0.6454375899840266,0.0001174451338987,30,0.0005471346585308,0.0025318103572968,True
N_Ax-1 [mg/L],Bacteria.90,-0.5550736684683836,2.3648453872171232e-05,51,-0.6464348509400123,1.544975484373254e-05,37,0.0005485653988535,0.0004650643094323,True
N_Ax-1 [mg/L],Ignavibacteriales.8,0.55492947262984,2.3788372156220435e-05,51,0.6383977319352817,2.125128355900375e-05,37,0.0005514710427466,0.0006092941134476,True
N_Ax-2 [mg/L],Mesorhizobium.11,0.5644970414201184,2.3918188384549537e-05,49,0.6301589534280713,0.0003257473780637,28,0.0005541390627885,0.0061243687239781,True
denitrification rate [mg NO2–N  h−1],Bacteria.90,-0.6283591739884413,2.3999084084113423e-05,38,-0.655905431472894,8.319878722223422e-05,30,0.0005556711007167,0.0019048271240967,True
denitrification rate [mg NO2–N  h−1],Micavibrionales.3,-0.6281191131769845,2.4223518610129696e-05,38,-0.6344939375183924,0.0001661550678049,30,0.0005598554496508,0.0034498656111585,True
N_Ax-2 [mg/L],Spirochaetaceae.23,0.5641229072105001,2.428333680295177e-05,49,0.5257567711099309,0.0040610388057278,28,0.0005605279430742,0.0483410031045385,True
N_Ax-1 [mg/L],Rhodothermaceae.5,0.5542876594025685,2.442044812363969e-05,51,0.6121795910254655,5.6605682834808144e-05,37,0.000563002059223,0.0013720972548659,True
denitrification rate [mg NO2–N  h−1],Amaricoccus.2,-0.6278790523655275,2.4449861589622777e-05,38,-0.6473408338910934,0.0001104154071611,30,0.0005633349922287,0.0024117616023782,True
Ax_time [minutes],Ca_Accumulibacter.24,-0.4664575363004924,2.4641270236037944e-05,75,-0.4664575363004924,2.4641270236037944e-05,75,0.0005663578452235,0.000691322077123,True
denitrification rate [mg NO2–N  h−1],Stenotrophomonas.2,-0.6276389915540705,2.467812755051627e-05,38,-0.6268809618901254,0.0002098882548271,30,0.0005665128426407,0.0042039303964934,True
denitrification rate [mg NO2–N  h−1],Azonexus.13,-0.6276389915540705,2.467812755051627e-05,38,-0.6230744740759918,0.0002353615927095,30,0.0005665128426407,0.0046371556010849,True
denitrification rate [mg NO2–N  h−1],Xanthomonadaceae.3,-0.6271624772354615,2.5136983971855063e-05,38,-0.6255493955581236,0.0002185065365477,30,0.0005731994072369,0.0043487792039056,True
Ax_time [minutes],Hydrogenedensaceae.14,-0.4659524388385499,2.5213017067084254e-05,75,-0.4659524388385499,2.5213017067084254e-05,75,0.000573889756291,0.0007060995476126,True
peakN2O [mg/L],Ca_Competibacter.135,-0.5150386967292985,2.547508572125989e-05,60,-0.4543512385174848,0.0004930363296329,55,0.0005795042927825,0.0085676329724464,True
N_Ax-2 [mg/L],alphaI_cluster.1,-0.5626029205970937,2.5820184269691984e-05,49,-0.5909112613295655,0.000929778363254,28,0.000584879249336,0.0143945844727674,True
N_Ax-2 [mg/L],Hydrogenedensaceae.16,0.5621799778520861,2.6263452781508005e-05,49,0.5303932789595677,0.003691422002032,28,0.0005931347004227,0.0447911576463201,True
denitrification rate [mg NO2–N  h−1],Bryobacter.14,-0.6259585658738724,2.633107355256857e-05,38,-0.6368729924022261,0.0001542582479116,30,0.0005939488263881,0.0032256428026655,True
denitrification rate [mg NO2–N  h−1],Cloacibacterium.2,-0.6257729362045326,2.6519712068371553e-05,38,-0.6283075176391478,0.0002009907748879,30,0.0005971299620421,0.0040515916742523,True
denitrification rate [mg NO2–N  h−1],Ignavibacteria.5,0.6257273516315247,2.6566223127693523e-05,38,0.6467382170434797,0.0001125995426479,30,0.0005978194648202,0.0024526369824264,True
denitrification rate [mg NO2–N  h−1],Thauera.81,-0.6254784442509584,2.6821500783240935e-05,38,-0.6168889313780247,0.0002826243318352,30,0.0006022696209441,0.0054452056464036,True
Ax_time [minutes],Ca_Villigracilis.10,0.4645013514923934,2.692505238781837e-05,75,0.4645013514923934,2.692505238781837e-05,75,0.0006035547393584,0.0007467119303238,True
N_Ax-1 [mg/L],Planctomycetota.15,-0.5517721131056358,2.7049933452109785e-05,51,-0.5759960734083154,0.0001911612175002,37,0.0006054976941707,0.0038758647369832,True
Ax_react_time [minutes],Hungateiclostridiaceae.3,-0.5136186719512416,2.7052269073780765e-05,60,-0.5133546598459996,3.213096823727176e-05,59,0.0006054976941707,0.0008635989286463,True
denitrification rate [mg NO2–N  h−1],Comamonadaceae.33,-0.6252383834395017,2.706981714535581e-05,38,-0.6302116387274922,0.0001896364495886,30,0.0006055302438133,0.0038524202576419,True
N_Ax-2 [mg/L],Rhizobiales.23,-0.5613752974292946,2.7126185132227346e-05,49,-0.5275341607821843,0.003915779005491,28,0.000606430609388,0.0470043338255764,True
Ax_react_time [minutes],Comamonadaceae.9,-0.5133770373066884,2.7329477745286527e-05,60,-0.511887554598057,3.4141912621130106e-05,59,0.0006095267339457,0.0009090791436964,True
denitrification rate [mg NO2–N  h−1],Phreatobacter.5,0.6248563688198504,2.746928315466992e-05,38,0.6219255275712373,0.0002435703620238,30,0.000611919347954,0.0047778786586866,True
denitrification rate [mg NO2–N  h−1],Thauera.47,-0.6247582618165878,2.7572733474649726e-05,38,-0.6497198887749269,0.0001021564703445,30,0.000613134809092,0.0022676856679599,True
denitrification rate [mg NO2–N  h−1],Comamonadaceae.35,-0.6247582618165878,2.7572733474649726e-05,38,-0.6340181265416259,0.0001686298895505,30,0.000613134809092,0.0034935568795523,True
N_Ax-1 [mg/L],Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium.6,-0.5509045784006569,2.8015595749382357e-05,51,-0.6813104503465393,3.4559086457038235e-06,37,0.0006226147608213,0.000126929778198,True
Ax_time [minutes],Luteimonas.1,-0.4632918520582973,2.8434110594693027e-05,75,-0.4632918520582973,2.8434110594693027e-05,75,0.0006300550124412,0.0007816514574173,True
denitrification rate [mg NO2–N  h−1],Tundrisphaera.1,-0.6237980185707603,2.8604144484693425e-05,38,-0.6088001447729908,0.000356994764445,30,0.0006325730635264,0.0065520759400718,True
denitrification rate [mg NO2–N  h−1],Ca_Competibacter.26,0.6237880811174956,2.86149994451025e-05,38,0.6152647194333948,0.0002963487719599,30,0.0006325730635264,0.0056407769145256,True
N removal (ppm) [N-ppn],Terrimonas.3,0.5648385605531301,2.8869797017567458e-05,48,0.6183662372313653,0.0007600656335805,26,0.0006366348176718,0.0121386042071734,True
denitrification rate [mg NO2–N  h−1],Paracoccus.7,-0.6235579577593033,2.8867419764385015e-05,38,-0.652574754635527,9.297522832553164e-05,30,0.0006366348176718,0.0020950150945823,True
denitrification rate [mg NO2–N  h−1],Inhella.3,-0.6230778361363895,2.9400591463993068e-05,38,-0.6245019070062918,0.0002255050674998,30,0.0006446370943081,0.0044653989565653,True
N_Ax-1 [mg/L],Flavobacterium.9,-0.5496715480110121,2.9442782728608796e-05,51,-0.6535921567883667,1.1539910418885784e-05,37,0.0006446628055064,0.0003682205800597,True
Ax_time [minutes],Flexifilaceae.58,0.4625084393406392,2.945316578513021e-05,75,0.4625084393406392,2.945316578513021e-05,75,0.0006446628055064,0.0008068366794903,True
Ax_time [minutes],Ca_Competibacter.95,-0.4617174930319649,3.0516416041701443e-05,75,-0.4617174930319649,3.0516416041701443e-05,75,0.0006640718065754,0.0008280085688269,True
denitrification rate [mg NO2–N  h−1],Brevundimonas.12,-0.622117592890562,3.0493884100625385e-05,38,-0.6197437972386249,0.0002598584466394,30,0.0006640718065754,0.0050562779387676,True
N_Ax-2 [mg/L],Romboutsia.4,0.558310379398257,3.0656385314803656e-05,49,0.5727084566772616,0.001447330138283,28,0.0006657822167646,0.0204675189889023,True
peakN2O [mg/L],Sphingobacteriales.11,-0.5105634422733321,3.075675153221481e-05,60,-0.447664132902174,0.0006103588203162,55,0.0006666029817969,0.0101186653055179,True
N_Ax-1 [mg/L],Gracilibacteria.19,0.5483521480897773,3.104383291210102e-05,51,0.6229946942609134,3.819592584812752e-05,37,0.0006715591989202,0.0009844317256798,True
denitrification rate [mg NO2–N  h−1],Defluviicoccus.6,-0.621637471267648,3.10542744774746e-05,38,-0.6540021875658272,8.866652929436777e-05,30,0.0006715591989202,0.0020036846958552,True
denitrification rate [mg NO2–N  h−1],Thauera.48,-0.621637471267648,3.10542744774746e-05,38,-0.6126066325871244,0.000320083275551,30,0.0006715591989202,0.0060334928010422,True
Ax_time [minutes],Flexifilaceae.13,-0.461292251526648,3.110271309902108e-05,75,-0.461292251526648,3.110271309902108e-05,75,0.0006717793228189,0.0008396363671803,True
N_Ax-1 [mg/L],Reyranella.3,-0.5481398695246968,3.1308784085419495e-05,51,-0.6397672824167286,2.0140489869498973e-05,37,0.0006742947917652,0.0005822365025315,True
denitrification rate [mg NO2–N  h−1],Terrimonas.24,-0.6213974104561912,3.133796548524995e-05,38,-0.6425827241234264,0.0001287373764266,30,0.0006745371575414,0.0027431905903524,True
N_Ax-1 [mg/L],Gammaproteobacteria.24,-0.547752339568961,3.1797845388446307e-05,51,-0.646695116607225,1.5288708753088523e-05,37,0.0006836536758515,0.0004611015757205,True
denitrification rate [mg NO2–N  h−1],Ferruginibacter.7,-0.6209172888332773,3.191242582501108e-05,38,-0.6259293399365919,0.0002160160178414,30,0.0006857253122021,0.0043046749781538,True
MLSS [avg],Flexifilaceae.61,0.5210909273849758,3.240248085111578e-05,57,0.5363371270703617,2.9122897494079618e-05,54,0.0006950646191694,0.0007991853042863,True
N_Ax-1 [mg/L],Cloacibacterium.2,-0.5470904389332453,3.2649447170685055e-05,51,-0.6485574516637665,1.41802153047894e-05,37,0.0006991664483762,0.0004330833819377,True
denitrification rate [mg NO2–N  h−1],Arenimonas.4,-0.6201049254152161,3.2906244316641746e-05,38,-0.6934440962733931,2.1523135577279323e-05,30,0.0007038643788593,0.0006165248132574,True
Ax_time [minutes],Ferruginibacter.3,-0.4597273314240685,3.3351777916210425e-05,75,-0.4597273314240685,3.3351777916210425e-05,75,0.0007113722472207,0.0008925869164845,True
N_Ax-2 [mg/L],Flexifilaceae.31,0.556043956043956,3.353320216285202e-05,49,0.547051756891513,0.0025906085845197,28,0.0007148366750013,0.0335357114577165,True
Ax_time [minutes],Rheinheimera.9,-0.4593690517609317,3.388753413296284e-05,75,-0.4593690517609317,3.388753413296284e-05,75,0.0007215724231764,0.0009038404724613,True
N_Ax-1 [mg/L],Defluviicoccus.6,-0.5459548361549434,3.41595510324765e-05,51,-0.5580746569212366,0.0003318851360694,37,0.0007261316992073,0.0061633565292802,True
N_Ax-1 [mg/L],Paracoccus.7,-0.5458711647823037,3.427331802570308e-05,51,-0.6081757978597175,6.52419740023525e-05,37,0.0007277277599983,0.0015538191014106,True
peakN2O [mg/L],Thauera.15,-0.5079680846713462,3.426655361496146e-05,60,-0.4953267638831638,0.0001206381586338,55,0.0007277277599983,0.0025953464919579,True
denitrification rate [mg NO2–N  h−1],Emticicia.1,-0.6189968023416221,3.4307241570478555e-05,38,-0.6268809618901254,0.0002098882548271,30,0.000728037204788,0.0042039303964934,True
N_Ax-1 [mg/L],Xanthobacteraceae.4,-0.5456534811395866,3.4570934717645484e-05,51,-0.6289970512367486,3.050822507774331e-05,37,0.0007319816650261,0.0008280085688269,True
peakN2O [mg/L],Micrococcus.1,-0.5075308857838676,3.489301769418327e-05,60,-0.4537082837442108,0.0005033554668642,55,0.0007379706524697,0.0087131609126184,True
N_Ax-2 [mg/L],Flexifilaceae.45,0.5545344488725383,3.558465582150865e-05,49,0.5432455359936574,0.0028133993849646,28,0.0007496487543584,0.0358440649654797,True
P_A-2 [mg/L],Prosthecobacter.3,-0.569910451684349,3.561436313532754e-05,46,-0.8248450953757603,0.0009598034617463,12,0.0007498547358515,0.0147864417392609,True
N_Ax-1 [mg/L],Comamonadaceae.35,-0.5448543135462728,3.568405439007793e-05,51,-0.6405788734277222,1.950742486866055e-05,37,0.0007509018716032,0.0005670712589716,True
denitrification rate [mg NO2–N  h−1],Anaerolineae.2,0.6178517784917592,3.581162216217743e-05,38,0.6388862707110188,0.0001447882480926,30,0.0007523239999173,0.0030418139247647,True
N_Ax-1 [mg/L],Phycisphaeraceae.26,-0.5446845558659072,3.5924704989044156e-05,51,-0.6291557325033543,3.0325572285663857e-05,37,0.0007538577943183,0.0008249712925517,True
N_Ax-1 [mg/L],Bacteria.85,-0.5444923463418164,3.619898459445496e-05,51,-0.6128909365696311,5.518435357725019e-05,37,0.0007591899639723,0.001345966123098,True
Ax_time [minutes],Paracaedibacteraceae.15,-0.4578191224685482,3.629873425645684e-05,75,-0.4578191224685482,3.629873425645684e-05,75,0.0007604342296209,0.0009599882788263,True
Ax_time [minutes],Haliangium.8,-0.4577371698161721,3.6430562209169866e-05,75,-0.4577371698161721,3.6430562209169866e-05,75,0.0007619232368649,0.0009618527056,True
N_Ax-2 [mg/L],Chitinophagaceae.14,0.5535376610078384,3.700182525971116e-05,49,0.6623130437823893,0.0001233337711446,28,0.0007704447567219,0.0026478350894758,True
Ax_time [minutes],Pseudorhodobacter.1,-0.4571815358975024,3.7336152263548297e-05,75,-0.4571815358975024,3.7336152263548297e-05,75,0.0007705829560702,0.0009685302633051,True
Ax_time [minutes],Amaricoccus.4,-0.4571815358975024,3.7336152263548297e-05,75,-0.4571815358975024,3.7336152263548297e-05,75,0.0007705829560702,0.0009685302633051,True
Ax_time [minutes],Sphingopyxis.6,-0.4571815358975024,3.7336152263548297e-05,75,-0.4571815358975024,3.7336152263548297e-05,75,0.0007705829560702,0.0009685302633051,True
Ax_time [minutes],Oligoflexia.9,-0.4571815358975024,3.7336152263548297e-05,75,-0.4571815358975024,3.7336152263548297e-05,75,0.0007705829560702,0.0009685302633051,True
Ax_time [minutes],Kapabacteriales.2,-0.4571815358975024,3.7336152263548297e-05,75,-0.4571815358975024,3.7336152263548297e-05,75,0.0007705829560702,0.0009685302633051,True
Ax_time [minutes],Thauera.15,-0.4571815358975024,3.7336152263548297e-05,75,-0.4571815358975024,3.7336152263548297e-05,75,0.0007705829560702,0.0009685302633051,True
Ax_time [minutes],Comamonadaceae.21,-0.4571815358975024,3.7336152263548297e-05,75,-0.4571815358975024,3.7336152263548297e-05,75,0.0007705829560702,0.0009685302633051,True
Ax_time [minutes],Comamonadaceae.59,-0.4571815358975024,3.7336152263548297e-05,75,-0.4571815358975024,3.7336152263548297e-05,75,0.0007705829560702,0.0009685302633051,True
N-Inf [mg/L],Ca_Competibacter.48,0.4812386737739303,3.74821720950876e-05,67,0.4871770349691107,0.0001051947803649,58,0.00077232569829,0.0023252568575938,True
denitrification rate [mg NO2–N  h−1],Thauera.30,-0.6165961942270531,3.752994213214979e-05,38,-0.6130824435638911,0.0003157151843354,30,0.0007728867393115,0.0059704454261057,True
N_Ax-1 [mg/L],Luteimonas.2,-0.543002883744291,3.839059827597466e-05,51,-0.5879881719992028,0.0001297692303067,37,0.0007867354358025,0.0027633005280399,True
